0	0.550000
1	0.562500
2	0.637500
3	0.700000
4	0.700000
5	0.712500
6	0.800000
7	0.800000
8	0.850000
9	0.837500
10	0.862500
11	0.875000
12	0.887500
13	0.900000
14	0.950000
15	0.875000
16	0.887500
17	0.925000
18	0.925000
19	0.887500
20	0.962500
21	0.925000
22	0.975000
23	0.975000
24	0.837500
25	0.962500
26	0.975000
27	0.987500
28	0.937500
29	0.975000
30	0.950000
31	0.950000
32	0.937500
33	0.912500
34	0.975000
35	0.962500
36	0.950000
37	0.950000
38	0.937500
39	0.975000
Best: 0.987500011920929
Aver: 0.8784375101327896
