epoch	train_loss	train_acc	test_loss	test_acc
0	1.085782	0.421875	1.056031	0.512500
1	0.965279	0.515625	0.899350	0.550000
2	0.877538	0.484375	0.800517	0.587500
3	0.612346	0.656250	0.733507	0.612500
4	0.658243	0.609375	0.689713	0.637500
5	0.640811	0.625000	0.657807	0.650000
6	0.605820	0.687500	0.634296	0.687500
7	0.638476	0.656250	0.617537	0.675000
8	0.620448	0.640625	0.601780	0.712500
9	0.562896	0.703125	0.591525	0.700000
10	0.565104	0.687500	0.582935	0.725000
11	0.588862	0.656250	0.574520	0.725000
12	0.636929	0.687500	0.568346	0.737500
13	0.663861	0.640625	0.562846	0.737500
14	0.522721	0.703125	0.559381	0.725000
15	0.608387	0.640625	0.555497	0.737500
16	0.515061	0.750000	0.551986	0.737500
17	0.586367	0.687500	0.546405	0.737500
18	0.613653	0.656250	0.543850	0.725000
19	0.591314	0.671875	0.542617	0.737500
20	0.617430	0.625000	0.541113	0.737500
21	0.609529	0.687500	0.539300	0.737500
22	0.531932	0.812500	0.536619	0.737500
23	0.619704	0.625000	0.533501	0.750000
24	0.507932	0.796875	0.531777	0.737500
25	0.583157	0.671875	0.529679	0.737500
26	0.605927	0.625000	0.528040	0.737500
27	0.537607	0.671875	0.527542	0.750000
28	0.620052	0.640625	0.526578	0.750000
29	0.463737	0.765625	0.525517	0.750000
30	0.571689	0.718750	0.525752	0.762500
31	0.527627	0.765625	0.524570	0.750000
32	0.538851	0.765625	0.523525	0.762500
33	0.556522	0.687500	0.522905	0.775000
34	0.535911	0.671875	0.522380	0.762500
35	0.469261	0.765625	0.521714	0.762500
36	0.616154	0.593750	0.521868	0.775000
37	0.518018	0.765625	0.521195	0.762500
38	0.525165	0.734375	0.520853	0.762500
39	0.655720	0.531250	0.520470	0.762500
40	0.595065	0.687500	0.520343	0.762500
41	0.615982	0.593750	0.520073	0.762500
42	0.606367	0.687500	0.518929	0.762500
43	0.623161	0.578125	0.518323	0.762500
44	0.582030	0.671875	0.518207	0.762500
45	0.521454	0.781250	0.517687	0.775000
46	0.601721	0.687500	0.517407	0.775000
47	0.488316	0.750000	0.517463	0.762500
48	0.522088	0.765625	0.517478	0.762500
49	0.500917	0.750000	0.517766	0.762500
50	0.504405	0.703125	0.517364	0.762500
51	0.565414	0.703125	0.517620	0.762500
52	0.532673	0.703125	0.517738	0.762500
53	0.565718	0.703125	0.517371	0.762500
54	0.588081	0.687500	0.517667	0.762500
55	0.546653	0.703125	0.517891	0.762500
56	0.495079	0.750000	0.517806	0.762500
57	0.507269	0.765625	0.517713	0.762500
58	0.572089	0.718750	0.517368	0.762500
59	0.528988	0.765625	0.517115	0.762500
Best:0.775000
Aver:0.733125
