epoch	train_loss	train_acc	test_loss	test_acc
0	0.536543	0.750000	0.377999	0.912500
1	0.500297	0.734375	0.364344	0.887500
2	0.472894	0.812500	0.347914	0.887500
3	0.496218	0.796875	0.335020	0.900000
4	0.401042	0.812500	0.321921	0.900000
5	0.425114	0.781250	0.305233	0.900000
6	0.405821	0.859375	0.285686	0.900000
7	0.412926	0.828125	0.275290	0.900000
8	0.381042	0.859375	0.264945	0.900000
9	0.455109	0.843750	0.255520	0.900000
10	0.392842	0.843750	0.241751	0.900000
11	0.392001	0.828125	0.234345	0.912500
12	0.342864	0.906250	0.227032	0.912500
13	0.378570	0.875000	0.226504	0.912500
14	0.450194	0.828125	0.217501	0.912500
15	0.383394	0.828125	0.214269	0.912500
16	0.267559	0.890625	0.202514	0.925000
17	0.263603	0.906250	0.196228	0.925000
18	0.288612	0.859375	0.198117	0.912500
19	0.330927	0.828125	0.191197	0.925000
20	0.309549	0.875000	0.187190	0.925000
21	0.437222	0.828125	0.183604	0.925000
22	0.288937	0.890625	0.181996	0.912500
23	0.238844	0.890625	0.175814	0.925000
24	0.239347	0.937500	0.172318	0.925000
25	0.228771	0.921875	0.172619	0.925000
26	0.238112	0.921875	0.170996	0.925000
27	0.368210	0.859375	0.168024	0.937500
28	0.221560	0.906250	0.160065	0.937500
29	0.257535	0.906250	0.158713	0.937500
30	0.297137	0.859375	0.156833	0.937500
31	0.177337	0.953125	0.155250	0.937500
32	0.271529	0.875000	0.151647	0.937500
33	0.306077	0.875000	0.150492	0.950000
34	0.252097	0.859375	0.147218	0.950000
35	0.257845	0.906250	0.146437	0.950000
36	0.181717	0.937500	0.145630	0.950000
37	0.215147	0.937500	0.143673	0.950000
38	0.338037	0.859375	0.140214	0.950000
39	0.223859	0.921875	0.140335	0.950000
40	0.246369	0.906250	0.140686	0.950000
41	0.190452	0.921875	0.139010	0.950000
42	0.356260	0.859375	0.136864	0.950000
43	0.136741	0.953125	0.135969	0.950000
44	0.130388	0.953125	0.135573	0.950000
45	0.147862	0.953125	0.134895	0.950000
46	0.193520	0.937500	0.135088	0.950000
47	0.223146	0.953125	0.135219	0.950000
48	0.349806	0.828125	0.134703	0.950000
49	0.300167	0.890625	0.135221	0.950000
50	0.252514	0.921875	0.135198	0.950000
51	0.219285	0.906250	0.135776	0.950000
52	0.257860	0.906250	0.136073	0.950000
53	0.201794	0.921875	0.137264	0.950000
54	0.184541	0.937500	0.137628	0.950000
55	0.191692	0.937500	0.136536	0.950000
56	0.209153	0.921875	0.134929	0.950000
57	0.186117	0.937500	0.133907	0.950000
58	0.196187	0.937500	0.134904	0.950000
59	0.187662	0.937500	0.133992	0.950000
Best:0.950000
Aver:0.931250
