epoch	train_loss	train_acc	test_loss	test_acc
0	0.525410	0.718750	0.576846	0.725000
1	0.546971	0.750000	0.498051	0.762500
2	0.497098	0.734375	0.456892	0.762500
3	0.476119	0.812500	0.435288	0.775000
4	0.560982	0.734375	0.423719	0.775000
5	0.612017	0.718750	0.415015	0.775000
6	0.472943	0.750000	0.409853	0.787500
7	0.460678	0.828125	0.405236	0.800000
8	0.425452	0.843750	0.399173	0.800000
9	0.570585	0.718750	0.396094	0.800000
10	0.371820	0.875000	0.392515	0.812500
11	0.455717	0.734375	0.389528	0.800000
12	0.504014	0.796875	0.387639	0.800000
13	0.486777	0.812500	0.384288	0.800000
14	0.412535	0.812500	0.383313	0.800000
15	0.472703	0.750000	0.381942	0.800000
16	0.528425	0.718750	0.379805	0.800000
17	0.460000	0.796875	0.379238	0.812500
18	0.470718	0.781250	0.376808	0.812500
19	0.461033	0.796875	0.376601	0.812500
20	0.415150	0.781250	0.375247	0.812500
21	0.475202	0.750000	0.373288	0.825000
22	0.416101	0.781250	0.374751	0.825000
23	0.459394	0.796875	0.373655	0.825000
24	0.378540	0.812500	0.370821	0.825000
25	0.361791	0.843750	0.372156	0.825000
26	0.391122	0.843750	0.371110	0.825000
27	0.400380	0.781250	0.371590	0.825000
28	0.399750	0.781250	0.370399	0.825000
29	0.350374	0.828125	0.368185	0.825000
30	0.393981	0.828125	0.368298	0.825000
31	0.328214	0.875000	0.366654	0.825000
32	0.381459	0.796875	0.367618	0.825000
33	0.305725	0.906250	0.366774	0.825000
34	0.388742	0.812500	0.366900	0.825000
35	0.340403	0.859375	0.366251	0.825000
36	0.334979	0.843750	0.366468	0.825000
37	0.432367	0.812500	0.367413	0.825000
38	0.414234	0.828125	0.368390	0.825000
39	0.424090	0.828125	0.370515	0.825000
40	0.441661	0.812500	0.370492	0.825000
41	0.319915	0.828125	0.368684	0.825000
42	0.369829	0.843750	0.367412	0.825000
43	0.397797	0.875000	0.366782	0.825000
44	0.396282	0.843750	0.367109	0.825000
45	0.399087	0.812500	0.366878	0.825000
46	0.377491	0.828125	0.365949	0.825000
47	0.434195	0.796875	0.365578	0.825000
48	0.320299	0.859375	0.367343	0.825000
49	0.459407	0.765625	0.368835	0.825000
50	0.369447	0.828125	0.368767	0.825000
51	0.352005	0.875000	0.369148	0.825000
52	0.401620	0.859375	0.368414	0.825000
53	0.364351	0.843750	0.368491	0.825000
54	0.357527	0.859375	0.367921	0.825000
55	0.396300	0.843750	0.367192	0.825000
56	0.338829	0.828125	0.367928	0.825000
57	0.333710	0.890625	0.368331	0.825000
58	0.352705	0.828125	0.369235	0.825000
59	0.493766	0.765625	0.368371	0.825000
Best:0.825000
Aver:0.813333
