0	0.550000
1	0.587500
2	0.575000
3	0.612500
4	0.662500
5	0.712500
6	0.762500
7	0.800000
8	0.887500
9	0.862500
10	0.812500
11	0.900000
12	0.912500
13	0.925000
14	0.900000
15	0.925000
16	0.900000
17	0.937500
18	0.912500
19	0.937500
20	0.912500
21	0.900000
22	0.937500
23	0.925000
24	0.950000
25	0.937500
26	0.900000
27	0.912500
28	0.925000
29	0.925000
30	0.900000
31	0.937500
32	0.912500
33	0.925000
34	0.900000
35	0.887500
36	0.925000
37	0.925000
38	0.937500
39	0.937500
Best: 0.949999988079071
Aver: 0.8621875137090683
