0	0.487500
1	0.437500
2	0.487500
3	0.475000
4	0.500000
5	0.512500
6	0.475000
7	0.550000
8	0.550000
9	0.537500
10	0.500000
11	0.537500
12	0.487500
13	0.475000
14	0.475000
15	0.450000
16	0.400000
17	0.412500
18	0.425000
19	0.412500
20	0.387500
21	0.437500
22	0.437500
23	0.412500
24	0.450000
25	0.450000
26	0.425000
27	0.475000
28	0.437500
29	0.400000
30	0.475000
31	0.425000
32	0.450000
33	0.475000
34	0.425000
35	0.425000
36	0.425000
37	0.450000
38	0.437500
39	0.487500
Best: 0.550000011920929
Aver: 0.4593750059604645
