epoch	train_loss	train_acc	test_loss	test_acc
0	0.443907	0.781250	0.676079	0.762500
1	0.484887	0.765625	0.611929	0.737500
2	0.519003	0.718750	0.574202	0.737500
3	0.538291	0.718750	0.550332	0.762500
4	0.466321	0.734375	0.531381	0.762500
5	0.526755	0.718750	0.520469	0.762500
6	0.386863	0.843750	0.509258	0.762500
7	0.498420	0.781250	0.499482	0.762500
8	0.362570	0.890625	0.487461	0.737500
9	0.414168	0.796875	0.480921	0.737500
10	0.524544	0.765625	0.473437	0.737500
11	0.443230	0.796875	0.468363	0.750000
12	0.442404	0.812500	0.462449	0.762500
13	0.331931	0.937500	0.459398	0.762500
14	0.423333	0.828125	0.457141	0.762500
15	0.382831	0.812500	0.452963	0.775000
16	0.432588	0.796875	0.451078	0.800000
17	0.290676	0.859375	0.449550	0.800000
18	0.437515	0.796875	0.444577	0.800000
19	0.330439	0.859375	0.437993	0.800000
20	0.269797	0.906250	0.432290	0.812500
21	0.361330	0.828125	0.427471	0.825000
22	0.451729	0.781250	0.428113	0.825000
23	0.279089	0.890625	0.427942	0.825000
24	0.338428	0.890625	0.424288	0.825000
25	0.377204	0.812500	0.422871	0.837500
26	0.288927	0.875000	0.421042	0.850000
27	0.292611	0.875000	0.421362	0.850000
28	0.295215	0.859375	0.421463	0.850000
29	0.215005	0.953125	0.421573	0.850000
30	0.339851	0.828125	0.422501	0.850000
31	0.262950	0.921875	0.423583	0.850000
32	0.310503	0.890625	0.422292	0.850000
33	0.280470	0.875000	0.420314	0.850000
34	0.380633	0.812500	0.420076	0.850000
35	0.310311	0.890625	0.418511	0.850000
36	0.220803	0.937500	0.418049	0.850000
37	0.406007	0.859375	0.419289	0.850000
38	0.417797	0.781250	0.420826	0.850000
39	0.242498	0.937500	0.420482	0.850000
40	0.287495	0.890625	0.420347	0.850000
41	0.261262	0.906250	0.420417	0.850000
42	0.193091	0.953125	0.419746	0.850000
43	0.437627	0.843750	0.420470	0.850000
44	0.360806	0.828125	0.420641	0.850000
45	0.312512	0.875000	0.420611	0.850000
46	0.230152	0.906250	0.420315	0.850000
47	0.430976	0.828125	0.420021	0.850000
48	0.238919	0.890625	0.420391	0.850000
49	0.244236	0.937500	0.420451	0.850000
50	0.307758	0.875000	0.420380	0.850000
51	0.301191	0.875000	0.420227	0.850000
52	0.312508	0.859375	0.420109	0.850000
53	0.280322	0.890625	0.419854	0.850000
54	0.226890	0.906250	0.419803	0.850000
55	0.303728	0.875000	0.420021	0.850000
56	0.217143	0.906250	0.419752	0.850000
57	0.299485	0.890625	0.419989	0.850000
58	0.282322	0.875000	0.420239	0.850000
59	0.298364	0.843750	0.420363	0.850000
Best:0.850000
Aver:0.818750
