0	0.562500
1	0.487500
2	0.487500
3	0.512500
4	0.525000
5	0.500000
6	0.550000
7	0.525000
8	0.525000
9	0.537500
10	0.587500
11	0.600000
12	0.612500
13	0.600000
14	0.625000
15	0.587500
16	0.612500
17	0.637500
18	0.650000
19	0.575000
20	0.637500
21	0.612500
22	0.650000
23	0.650000
24	0.612500
25	0.712500
26	0.650000
27	0.650000
28	0.625000
29	0.650000
30	0.700000
31	0.700000
32	0.687500
33	0.650000
34	0.737500
35	0.737500
36	0.637500
37	0.737500
38	0.687500
39	0.625000
Best: 0.737500011920929
Aver: 0.6162500143051147
