0	0.475000
1	0.512500
2	0.500000
3	0.512500
4	0.512500
5	0.525000
6	0.500000
7	0.487500
8	0.500000
9	0.525000
10	0.487500
11	0.500000
12	0.500000
13	0.525000
14	0.525000
15	0.550000
16	0.512500
17	0.550000
18	0.537500
19	0.550000
20	0.525000
21	0.500000
22	0.512500
23	0.475000
24	0.500000
25	0.475000
26	0.500000
27	0.537500
28	0.525000
29	0.525000
30	0.525000
31	0.512500
32	0.550000
33	0.550000
34	0.512500
35	0.537500
36	0.537500
37	0.500000
38	0.525000
39	0.562500
Best: 0.5625
Aver: 0.516875009983778
