epoch	train_loss	train_acc	test_loss	test_acc
0	0.768642	0.593750	0.876828	0.562500
1	0.857689	0.500000	0.799739	0.575000
2	0.659632	0.625000	0.763964	0.550000
3	0.705369	0.546875	0.740786	0.575000
4	0.790732	0.562500	0.727143	0.587500
5	0.787372	0.531250	0.716244	0.600000
6	0.725396	0.578125	0.704411	0.612500
7	0.708527	0.562500	0.698076	0.625000
8	0.739882	0.625000	0.691733	0.625000
9	0.831110	0.546875	0.684716	0.612500
10	0.621542	0.656250	0.681180	0.612500
11	0.643872	0.593750	0.675259	0.612500
12	0.610066	0.640625	0.671169	0.612500
13	0.710977	0.562500	0.667089	0.612500
14	0.660027	0.640625	0.663973	0.612500
15	0.651727	0.593750	0.662822	0.612500
16	0.671418	0.593750	0.659876	0.612500
17	0.692915	0.593750	0.657654	0.625000
18	0.654127	0.578125	0.656315	0.625000
19	0.558283	0.703125	0.654456	0.625000
20	0.705416	0.531250	0.652215	0.637500
21	0.677169	0.515625	0.649877	0.637500
22	0.646726	0.656250	0.647719	0.637500
23	0.708280	0.593750	0.647555	0.637500
24	0.721665	0.546875	0.646982	0.637500
25	0.567988	0.640625	0.645042	0.637500
26	0.613569	0.640625	0.644295	0.637500
27	0.598843	0.625000	0.643171	0.637500
28	0.618341	0.671875	0.642113	0.637500
29	0.622878	0.562500	0.641354	0.625000
30	0.635698	0.609375	0.641576	0.625000
31	0.721922	0.531250	0.640669	0.625000
32	0.636427	0.640625	0.640137	0.625000
33	0.614893	0.656250	0.639319	0.637500
34	0.617728	0.625000	0.638684	0.625000
35	0.666299	0.578125	0.638258	0.625000
36	0.608255	0.640625	0.637615	0.637500
37	0.585101	0.718750	0.637423	0.625000
38	0.614418	0.609375	0.637238	0.625000
39	0.647891	0.531250	0.636605	0.625000
40	0.578075	0.687500	0.636565	0.625000
41	0.672125	0.593750	0.636357	0.650000
42	0.647802	0.609375	0.636220	0.625000
43	0.607943	0.640625	0.636064	0.650000
44	0.698760	0.531250	0.635975	0.625000
45	0.592978	0.640625	0.635675	0.637500
46	0.601743	0.671875	0.635481	0.625000
47	0.610491	0.578125	0.635513	0.650000
48	0.670486	0.593750	0.635306	0.637500
49	0.560104	0.687500	0.635356	0.650000
50	0.709657	0.546875	0.635242	0.650000
51	0.606755	0.625000	0.635007	0.637500
52	0.598513	0.640625	0.634997	0.625000
53	0.647328	0.546875	0.634884	0.637500
54	0.613811	0.609375	0.634998	0.625000
55	0.634892	0.656250	0.634976	0.650000
56	0.601031	0.640625	0.634932	0.637500
57	0.658435	0.625000	0.634837	0.637500
58	0.603045	0.687500	0.634841	0.637500
59	0.660654	0.578125	0.634852	0.637500
Best:0.650000
Aver:0.624583
