epoch	train_loss	train_acc	test_loss	test_acc
0	0.484236	0.812500	0.319824	0.875000
1	0.352240	0.875000	0.316235	0.887500
2	0.558367	0.796875	0.313744	0.887500
3	0.505704	0.765625	0.312188	0.862500
4	0.499965	0.796875	0.311920	0.862500
5	0.559052	0.703125	0.311473	0.862500
6	0.514736	0.796875	0.311963	0.862500
7	0.558600	0.781250	0.312347	0.862500
8	0.489395	0.750000	0.311043	0.862500
9	0.374660	0.843750	0.311729	0.862500
10	0.320696	0.890625	0.310681	0.862500
11	0.579780	0.734375	0.309759	0.875000
12	0.439449	0.812500	0.309150	0.875000
13	0.453736	0.796875	0.308231	0.875000
14	0.425079	0.843750	0.306953	0.875000
15	0.569879	0.796875	0.306948	0.875000
16	0.384482	0.796875	0.306418	0.862500
17	0.319113	0.890625	0.306498	0.875000
18	0.459522	0.828125	0.306134	0.875000
19	0.346402	0.843750	0.305494	0.862500
20	0.538173	0.781250	0.305279	0.862500
21	0.318662	0.875000	0.305771	0.875000
22	0.365350	0.843750	0.304805	0.875000
23	0.388680	0.859375	0.305448	0.875000
24	0.453450	0.781250	0.304154	0.875000
25	0.453705	0.796875	0.304555	0.875000
26	0.428312	0.859375	0.304320	0.875000
27	0.400536	0.843750	0.304857	0.875000
28	0.426531	0.843750	0.304984	0.875000
29	0.372353	0.859375	0.305662	0.875000
30	0.400982	0.843750	0.304918	0.875000
31	0.307636	0.812500	0.303916	0.875000
32	0.316554	0.875000	0.303996	0.875000
33	0.386861	0.859375	0.303433	0.862500
34	0.364431	0.875000	0.303848	0.862500
35	0.293402	0.906250	0.303617	0.862500
36	0.478973	0.781250	0.304401	0.862500
37	0.495008	0.781250	0.303862	0.862500
38	0.307069	0.906250	0.303800	0.862500
39	0.314195	0.859375	0.304106	0.862500
40	0.356057	0.828125	0.302944	0.862500
41	0.265528	0.890625	0.303485	0.862500
42	0.389656	0.859375	0.303390	0.862500
43	0.314473	0.859375	0.303240	0.862500
44	0.393701	0.859375	0.303600	0.862500
45	0.366275	0.859375	0.303765	0.862500
46	0.370717	0.875000	0.303948	0.862500
47	0.329426	0.875000	0.303227	0.862500
48	0.352058	0.875000	0.302752	0.862500
49	0.331744	0.875000	0.303268	0.862500
50	0.386584	0.859375	0.302534	0.862500
51	0.541606	0.765625	0.303406	0.862500
52	0.377387	0.843750	0.303600	0.862500
53	0.201731	0.953125	0.303295	0.862500
54	0.253707	0.890625	0.303220	0.862500
55	0.317323	0.859375	0.303030	0.862500
56	0.324104	0.859375	0.303213	0.862500
57	0.206809	0.937500	0.303273	0.862500
58	0.286878	0.875000	0.303123	0.862500
59	0.357000	0.828125	0.302566	0.862500
Best:0.887500
Aver:0.867500
