epoch	train_loss	train_acc	test_loss	test_acc
0	0.700788	0.640625	0.533040	0.800000
1	0.522741	0.765625	0.510197	0.800000
2	0.586052	0.703125	0.502271	0.800000
3	0.551149	0.703125	0.495245	0.812500
4	0.620771	0.687500	0.491839	0.800000
5	0.476122	0.812500	0.487319	0.800000
6	0.597676	0.656250	0.484531	0.787500
7	0.505947	0.718750	0.482718	0.787500
8	0.564703	0.781250	0.482235	0.787500
9	0.570403	0.781250	0.479642	0.800000
10	0.494860	0.796875	0.478315	0.800000
11	0.553172	0.703125	0.474548	0.800000
12	0.500321	0.781250	0.474077	0.800000
13	0.531995	0.703125	0.473015	0.787500
14	0.467552	0.828125	0.472616	0.800000
15	0.539419	0.750000	0.473763	0.787500
16	0.718619	0.625000	0.471084	0.812500
17	0.472321	0.765625	0.469817	0.800000
18	0.511746	0.718750	0.468331	0.800000
19	0.490182	0.781250	0.468039	0.787500
20	0.602100	0.703125	0.467063	0.800000
21	0.441128	0.812500	0.465739	0.800000
22	0.458418	0.765625	0.464212	0.800000
23	0.628448	0.687500	0.464640	0.800000
24	0.423462	0.828125	0.463647	0.800000
25	0.407696	0.828125	0.463379	0.800000
26	0.557288	0.687500	0.464174	0.800000
27	0.465671	0.781250	0.462159	0.812500
28	0.503113	0.750000	0.461206	0.812500
29	0.432419	0.796875	0.460650	0.812500
30	0.425031	0.781250	0.462529	0.812500
31	0.450908	0.796875	0.461800	0.800000
32	0.369340	0.843750	0.462699	0.812500
33	0.412555	0.828125	0.462363	0.812500
34	0.483993	0.765625	0.461394	0.812500
35	0.456964	0.765625	0.460992	0.812500
36	0.489923	0.812500	0.460848	0.825000
37	0.454354	0.765625	0.461157	0.825000
38	0.467283	0.765625	0.460783	0.825000
39	0.447666	0.812500	0.462392	0.825000
40	0.461863	0.812500	0.462060	0.825000
41	0.461065	0.796875	0.461134	0.825000
42	0.429511	0.796875	0.459713	0.825000
43	0.442791	0.781250	0.460459	0.825000
44	0.388104	0.843750	0.461153	0.825000
45	0.513618	0.734375	0.459958	0.825000
46	0.473080	0.765625	0.459160	0.825000
47	0.436507	0.781250	0.460017	0.825000
48	0.577401	0.687500	0.459450	0.825000
49	0.593695	0.718750	0.460595	0.825000
50	0.471513	0.828125	0.461056	0.825000
51	0.397045	0.843750	0.460290	0.825000
52	0.378652	0.828125	0.459499	0.825000
53	0.478766	0.765625	0.459943	0.825000
54	0.412093	0.812500	0.459720	0.825000
55	0.613100	0.656250	0.460304	0.825000
56	0.459950	0.843750	0.459806	0.825000
57	0.448332	0.796875	0.459954	0.825000
58	0.577880	0.703125	0.460219	0.825000
59	0.521298	0.796875	0.459762	0.825000
Best:0.825000
Aver:0.810833
