epoch	train_loss	train_acc	test_loss	test_acc
0	0.592508	0.703125	0.661873	0.725000
1	0.695032	0.625000	0.648625	0.725000
2	0.632264	0.609375	0.634152	0.737500
3	0.729907	0.640625	0.622389	0.737500
4	0.629873	0.703125	0.610224	0.737500
5	0.503516	0.765625	0.599781	0.725000
6	0.625536	0.718750	0.588923	0.712500
7	0.562842	0.703125	0.584210	0.725000
8	0.718061	0.578125	0.578940	0.725000
9	0.627245	0.671875	0.572852	0.737500
10	0.661973	0.609375	0.573241	0.737500
11	0.623705	0.671875	0.567932	0.737500
12	0.546775	0.625000	0.563991	0.737500
13	0.809677	0.578125	0.560885	0.737500
14	0.442643	0.796875	0.560663	0.737500
15	0.526351	0.687500	0.560219	0.750000
16	0.664144	0.593750	0.561997	0.737500
17	0.488693	0.750000	0.561099	0.737500
18	0.454511	0.812500	0.559136	0.737500
19	0.564748	0.734375	0.557563	0.737500
20	0.586047	0.750000	0.556777	0.737500
21	0.627226	0.625000	0.555189	0.737500
22	0.550107	0.734375	0.554375	0.737500
23	0.477480	0.796875	0.552817	0.737500
24	0.483548	0.750000	0.550518	0.737500
25	0.534648	0.796875	0.552130	0.737500
26	0.447095	0.859375	0.552775	0.737500
27	0.524677	0.703125	0.550308	0.737500
28	0.556265	0.703125	0.549760	0.737500
29	0.520285	0.703125	0.548310	0.737500
30	0.505235	0.765625	0.549016	0.737500
31	0.519803	0.734375	0.549106	0.737500
32	0.555424	0.703125	0.548955	0.737500
33	0.423080	0.765625	0.547749	0.737500
34	0.471315	0.859375	0.547725	0.737500
35	0.507026	0.781250	0.548752	0.737500
36	0.561914	0.718750	0.549543	0.737500
37	0.431220	0.812500	0.548132	0.737500
38	0.391438	0.875000	0.547405	0.737500
39	0.589812	0.703125	0.548236	0.737500
40	0.401427	0.828125	0.549906	0.737500
41	0.449079	0.781250	0.549575	0.737500
42	0.546386	0.718750	0.549965	0.737500
43	0.479320	0.796875	0.551017	0.737500
44	0.402755	0.812500	0.550217	0.737500
45	0.551455	0.750000	0.550439	0.737500
46	0.488824	0.781250	0.549788	0.737500
47	0.567278	0.718750	0.550203	0.737500
48	0.504592	0.703125	0.550489	0.737500
49	0.564016	0.750000	0.550982	0.737500
50	0.576825	0.718750	0.550997	0.737500
51	0.606254	0.656250	0.551326	0.737500
52	0.444455	0.828125	0.550684	0.737500
53	0.499756	0.781250	0.550280	0.737500
54	0.549502	0.671875	0.550593	0.737500
55	0.585505	0.687500	0.550402	0.737500
56	0.479210	0.796875	0.549942	0.737500
57	0.553700	0.734375	0.550717	0.737500
58	0.636197	0.750000	0.551467	0.737500
59	0.531312	0.750000	0.551522	0.737500
Best:0.750000
Aver:0.736250
