0	0.500000
1	0.550000
2	0.537500
3	0.550000
4	0.575000
5	0.587500
6	0.550000
7	0.537500
8	0.537500
9	0.562500
10	0.512500
11	0.550000
12	0.562500
13	0.575000
14	0.575000
15	0.600000
16	0.575000
17	0.562500
18	0.575000
19	0.587500
20	0.587500
21	0.612500
22	0.600000
23	0.600000
24	0.600000
25	0.600000
26	0.637500
27	0.687500
28	0.625000
29	0.675000
30	0.625000
31	0.600000
32	0.700000
33	0.687500
34	0.687500
35	0.737500
36	0.587500
37	0.712500
38	0.737500
39	0.687500
Best: 0.737500011920929
Aver: 0.6037500098347663
