epoch	train_loss	train_acc	test_loss	test_acc
0	0.488941	0.812500	0.573992	0.762500
1	0.447570	0.734375	0.459684	0.825000
2	0.507258	0.703125	0.403673	0.837500
3	0.480491	0.765625	0.369020	0.850000
4	0.345780	0.843750	0.351145	0.850000
5	0.464605	0.781250	0.333826	0.862500
6	0.379835	0.796875	0.331621	0.862500
7	0.312253	0.890625	0.328150	0.850000
8	0.361573	0.796875	0.332415	0.850000
9	0.323284	0.875000	0.325467	0.850000
10	0.274980	0.906250	0.322722	0.862500
11	0.323510	0.843750	0.317680	0.862500
12	0.338816	0.875000	0.316401	0.850000
13	0.412996	0.812500	0.311127	0.875000
14	0.268120	0.890625	0.315952	0.862500
15	0.368440	0.843750	0.316541	0.862500
16	0.266333	0.906250	0.321156	0.862500
17	0.282226	0.859375	0.320921	0.862500
18	0.360887	0.859375	0.315582	0.862500
19	0.338590	0.843750	0.310819	0.875000
20	0.367057	0.812500	0.308452	0.887500
21	0.394678	0.843750	0.314319	0.887500
22	0.334835	0.843750	0.312292	0.887500
23	0.402953	0.828125	0.313528	0.887500
24	0.242432	0.875000	0.312501	0.887500
25	0.277565	0.890625	0.311861	0.887500
26	0.286619	0.906250	0.311992	0.875000
27	0.232250	0.890625	0.311006	0.887500
28	0.253589	0.906250	0.309081	0.875000
29	0.229657	0.937500	0.309981	0.887500
30	0.244910	0.906250	0.312086	0.875000
31	0.415774	0.781250	0.311975	0.875000
32	0.196459	0.968750	0.312049	0.875000
33	0.338801	0.890625	0.309298	0.875000
34	0.286855	0.890625	0.307260	0.887500
35	0.202409	0.937500	0.306954	0.887500
36	0.266267	0.906250	0.307406	0.887500
37	0.185853	0.937500	0.308928	0.887500
38	0.167950	0.953125	0.309728	0.887500
39	0.296075	0.859375	0.309355	0.887500
40	0.282751	0.890625	0.309628	0.887500
41	0.297418	0.859375	0.310733	0.887500
42	0.358851	0.843750	0.311728	0.875000
43	0.267314	0.937500	0.312326	0.875000
44	0.176537	0.937500	0.312517	0.875000
45	0.252904	0.906250	0.311457	0.875000
46	0.211881	0.937500	0.310581	0.875000
47	0.189789	0.937500	0.311259	0.875000
48	0.283534	0.859375	0.311958	0.875000
49	0.379270	0.843750	0.312514	0.875000
50	0.327928	0.843750	0.311972	0.875000
51	0.341685	0.843750	0.312709	0.875000
52	0.209374	0.906250	0.312821	0.875000
53	0.272767	0.890625	0.312134	0.875000
54	0.386940	0.812500	0.309878	0.887500
55	0.290051	0.890625	0.311049	0.875000
56	0.226387	0.921875	0.310799	0.875000
57	0.181225	0.921875	0.311784	0.875000
58	0.309838	0.859375	0.311732	0.875000
59	0.169092	0.921875	0.311508	0.875000
Best:0.887500
Aver:0.870833
