0	0.500000
1	0.562500
2	0.537500
3	0.575000
4	0.637500
5	0.725000
6	0.762500
7	0.787500
8	0.825000
9	0.837500
10	0.850000
11	0.850000
12	0.837500
13	0.850000
14	0.837500
15	0.850000
16	0.862500
17	0.862500
18	0.850000
19	0.862500
20	0.887500
21	0.862500
22	0.862500
23	0.862500
24	0.862500
25	0.862500
26	0.875000
27	0.875000
28	0.875000
29	0.862500
30	0.875000
31	0.850000
32	0.862500
33	0.875000
34	0.887500
35	0.862500
36	0.875000
37	0.862500
38	0.862500
39	0.862500
Best: 0.887499988079071
Aver: 0.8156250104308128
