0	0.437500
1	0.500000
2	0.500000
3	0.437500
4	0.462500
5	0.387500
6	0.462500
7	0.437500
8	0.437500
9	0.425000
10	0.412500
11	0.437500
12	0.475000
13	0.487500
14	0.425000
15	0.475000
16	0.450000
17	0.425000
18	0.462500
19	0.487500
20	0.475000
21	0.512500
22	0.512500
23	0.500000
24	0.537500
25	0.562500
26	0.562500
27	0.575000
28	0.612500
29	0.562500
30	0.587500
31	0.587500
32	0.662500
33	0.525000
34	0.637500
35	0.650000
36	0.587500
37	0.662500
38	0.637500
39	0.587500
Best: 0.6625000238418579
Aver: 0.5140625081956387
