epoch	train_loss	train_acc	test_loss	test_acc
0	0.557356	0.734375	0.672983	0.700000
1	0.548252	0.734375	0.615776	0.725000
2	0.598679	0.703125	0.584494	0.725000
3	0.535314	0.734375	0.556857	0.750000
4	0.490965	0.796875	0.543380	0.762500
5	0.485720	0.703125	0.532058	0.762500
6	0.391816	0.859375	0.524310	0.775000
7	0.609608	0.718750	0.519818	0.775000
8	0.551598	0.765625	0.507022	0.762500
9	0.538828	0.718750	0.502248	0.775000
10	0.488686	0.734375	0.497515	0.787500
11	0.384904	0.843750	0.492401	0.787500
12	0.618397	0.625000	0.486961	0.787500
13	0.423851	0.812500	0.484833	0.787500
14	0.489374	0.765625	0.483667	0.787500
15	0.403318	0.812500	0.482213	0.800000
16	0.295128	0.890625	0.481973	0.800000
17	0.371685	0.843750	0.480839	0.787500
18	0.389240	0.859375	0.480013	0.787500
19	0.447781	0.812500	0.480891	0.787500
20	0.439864	0.828125	0.481368	0.787500
21	0.398184	0.781250	0.482645	0.787500
22	0.365029	0.843750	0.485770	0.787500
23	0.385158	0.828125	0.486792	0.787500
24	0.342212	0.875000	0.485360	0.800000
25	0.419730	0.828125	0.489703	0.800000
26	0.502298	0.781250	0.486893	0.787500
27	0.343097	0.859375	0.487906	0.787500
28	0.353296	0.875000	0.489007	0.787500
29	0.338312	0.859375	0.486561	0.787500
30	0.391326	0.828125	0.489733	0.787500
31	0.378644	0.843750	0.485017	0.787500
32	0.292635	0.890625	0.487423	0.787500
33	0.327903	0.828125	0.491143	0.787500
34	0.377731	0.828125	0.489418	0.787500
35	0.379878	0.828125	0.490540	0.787500
36	0.408996	0.812500	0.491807	0.787500
37	0.358282	0.859375	0.491311	0.787500
38	0.234291	0.921875	0.492812	0.787500
39	0.272332	0.875000	0.491264	0.787500
40	0.279954	0.890625	0.490401	0.800000
41	0.334955	0.843750	0.491336	0.800000
42	0.364500	0.843750	0.492580	0.800000
43	0.304928	0.875000	0.492325	0.800000
44	0.372256	0.859375	0.492255	0.800000
45	0.476714	0.796875	0.494145	0.800000
46	0.367890	0.828125	0.491264	0.800000
47	0.327607	0.843750	0.494829	0.800000
48	0.368901	0.890625	0.493251	0.800000
49	0.502850	0.734375	0.495186	0.800000
50	0.308287	0.859375	0.493507	0.800000
51	0.255878	0.859375	0.494290	0.800000
52	0.322370	0.828125	0.493139	0.800000
53	0.451240	0.765625	0.492883	0.800000
54	0.259117	0.890625	0.491708	0.812500
55	0.360940	0.828125	0.490927	0.812500
56	0.330954	0.875000	0.491757	0.812500
57	0.299592	0.890625	0.492354	0.800000
58	0.273421	0.906250	0.493995	0.800000
59	0.282965	0.890625	0.495471	0.800000
Best:0.812500
Aver:0.787083
