0	0.537500
1	0.537500
2	0.562500
3	0.575000
4	0.587500
5	0.625000
6	0.625000
7	0.637500
8	0.650000
9	0.687500
10	0.700000
11	0.687500
12	0.750000
13	0.750000
14	0.762500
15	0.712500
16	0.737500
17	0.812500
18	0.787500
19	0.787500
20	0.762500
21	0.762500
22	0.762500
23	0.737500
24	0.750000
25	0.800000
26	0.812500
27	0.800000
28	0.825000
29	0.775000
30	0.787500
31	0.737500
32	0.787500
33	0.787500
34	0.725000
35	0.775000
36	0.775000
37	0.825000
38	0.787500
39	0.762500
Best: 0.824999988079071
Aver: 0.72625000923872
