epoch	train_loss	train_acc	test_loss	test_acc
0	0.446201	0.781250	0.298394	0.900000
1	0.329064	0.828125	0.290827	0.900000
2	0.510720	0.796875	0.279447	0.887500
3	0.373092	0.875000	0.270677	0.900000
4	0.442687	0.796875	0.264209	0.900000
5	0.441617	0.796875	0.258127	0.912500
6	0.402580	0.828125	0.251759	0.912500
7	0.501100	0.765625	0.248155	0.925000
8	0.297485	0.890625	0.241590	0.925000
9	0.339976	0.843750	0.238026	0.925000
10	0.299938	0.875000	0.233526	0.925000
11	0.368321	0.828125	0.230026	0.925000
12	0.368028	0.828125	0.226163	0.937500
13	0.436255	0.812500	0.224041	0.925000
14	0.347876	0.781250	0.223752	0.925000
15	0.410796	0.843750	0.224994	0.925000
16	0.362561	0.828125	0.220380	0.925000
17	0.402033	0.796875	0.218134	0.925000
18	0.238674	0.921875	0.220560	0.912500
19	0.335625	0.843750	0.214714	0.925000
20	0.306904	0.843750	0.211294	0.925000
21	0.232008	0.890625	0.209617	0.925000
22	0.479460	0.828125	0.210764	0.925000
23	0.305524	0.875000	0.211403	0.925000
24	0.390247	0.812500	0.211797	0.925000
25	0.231914	0.921875	0.212896	0.912500
26	0.331451	0.859375	0.212773	0.912500
27	0.219353	0.937500	0.212873	0.900000
28	0.210007	0.921875	0.209453	0.900000
29	0.327011	0.875000	0.209336	0.912500
30	0.236128	0.937500	0.211323	0.900000
31	0.225370	0.906250	0.211226	0.900000
32	0.336030	0.875000	0.210180	0.912500
33	0.258422	0.906250	0.210723	0.912500
34	0.341595	0.843750	0.208564	0.925000
35	0.227381	0.921875	0.209908	0.925000
36	0.208032	0.890625	0.209351	0.925000
37	0.214779	0.906250	0.209287	0.912500
38	0.307699	0.875000	0.210322	0.912500
39	0.343507	0.796875	0.211519	0.912500
40	0.204757	0.937500	0.211229	0.912500
41	0.388249	0.843750	0.209710	0.912500
42	0.261498	0.843750	0.209974	0.912500
43	0.222261	0.937500	0.210785	0.912500
44	0.288985	0.875000	0.211810	0.912500
45	0.197483	0.906250	0.211930	0.912500
46	0.344167	0.843750	0.212188	0.912500
47	0.279589	0.906250	0.211641	0.912500
48	0.329649	0.875000	0.211997	0.912500
49	0.194836	0.937500	0.212205	0.912500
50	0.307773	0.890625	0.213585	0.912500
51	0.214037	0.921875	0.212588	0.912500
52	0.320747	0.875000	0.212875	0.912500
53	0.280688	0.875000	0.212858	0.912500
54	0.183952	0.937500	0.213069	0.912500
55	0.245798	0.906250	0.212179	0.912500
56	0.308501	0.906250	0.212820	0.912500
57	0.231702	0.921875	0.212700	0.912500
58	0.250305	0.875000	0.213197	0.912500
59	0.241233	0.921875	0.213368	0.912500
Best:0.937500
Aver:0.914792
