0	0.487500
1	0.550000
2	0.525000
3	0.537500
4	0.537500
5	0.525000
6	0.562500
7	0.575000
8	0.600000
9	0.587500
10	0.600000
11	0.612500
12	0.587500
13	0.600000
14	0.587500
15	0.612500
16	0.587500
17	0.625000
18	0.625000
19	0.575000
20	0.587500
21	0.600000
22	0.612500
23	0.600000
24	0.612500
25	0.612500
26	0.637500
27	0.625000
28	0.600000
29	0.650000
30	0.637500
31	0.650000
32	0.575000
33	0.675000
34	0.650000
35	0.675000
36	0.675000
37	0.650000
38	0.675000
39	0.675000
Best: 0.675000011920929
Aver: 0.6043750166893005
