0	0.525000
1	0.525000
2	0.550000
3	0.550000
4	0.575000
5	0.550000
6	0.575000
7	0.575000
8	0.562500
9	0.562500
10	0.575000
11	0.650000
12	0.637500
13	0.662500
14	0.662500
15	0.662500
16	0.700000
17	0.775000
18	0.812500
19	0.750000
20	0.775000
21	0.712500
22	0.762500
23	0.737500
24	0.750000
25	0.775000
26	0.800000
27	0.775000
28	0.725000
29	0.775000
30	0.850000
31	0.800000
32	0.800000
33	0.800000
34	0.825000
35	0.800000
36	0.800000
37	0.775000
38	0.812500
39	0.850000
Best: 0.8500000238418579
Aver: 0.7034375131130218
