epoch	train_loss	train_acc	test_loss	test_acc
0	0.636420	0.625000	0.853469	0.637500
1	0.615037	0.671875	0.813162	0.625000
2	0.663656	0.609375	0.782051	0.625000
3	0.544203	0.718750	0.758388	0.625000
4	0.588882	0.656250	0.741318	0.650000
5	0.532382	0.750000	0.727754	0.650000
6	0.551967	0.687500	0.715189	0.625000
7	0.570428	0.687500	0.703765	0.612500
8	0.571389	0.656250	0.695545	0.625000
9	0.564482	0.718750	0.692306	0.612500
10	0.529326	0.703125	0.688532	0.600000
11	0.493826	0.703125	0.688184	0.600000
12	0.467511	0.828125	0.688605	0.600000
13	0.570085	0.718750	0.688786	0.600000
14	0.581598	0.703125	0.687590	0.600000
15	0.501560	0.718750	0.686111	0.600000
16	0.559330	0.640625	0.686427	0.600000
17	0.586788	0.703125	0.688895	0.575000
18	0.454518	0.781250	0.688500	0.562500
19	0.542584	0.687500	0.691084	0.575000
20	0.463349	0.843750	0.688506	0.575000
21	0.462003	0.812500	0.688984	0.575000
22	0.408745	0.843750	0.692047	0.575000
23	0.569898	0.812500	0.692992	0.562500
24	0.607188	0.656250	0.693689	0.562500
25	0.422213	0.828125	0.695964	0.575000
26	0.519477	0.750000	0.696514	0.575000
27	0.634125	0.718750	0.696915	0.575000
28	0.398100	0.750000	0.697641	0.575000
29	0.451318	0.765625	0.698402	0.575000
30	0.384447	0.828125	0.698805	0.575000
31	0.475360	0.781250	0.701139	0.587500
32	0.475928	0.687500	0.699332	0.575000
33	0.535631	0.718750	0.701833	0.587500
34	0.558955	0.718750	0.705347	0.587500
35	0.543943	0.734375	0.706649	0.587500
36	0.423496	0.828125	0.705371	0.587500
37	0.462779	0.734375	0.706178	0.587500
38	0.425543	0.828125	0.707731	0.587500
39	0.405465	0.828125	0.707187	0.587500
40	0.452037	0.734375	0.706453	0.587500
41	0.464400	0.750000	0.708242	0.587500
42	0.427735	0.765625	0.708308	0.587500
43	0.557086	0.718750	0.708368	0.587500
44	0.459450	0.765625	0.708792	0.587500
45	0.460366	0.781250	0.709325	0.587500
46	0.523808	0.765625	0.710773	0.587500
47	0.430419	0.796875	0.708732	0.587500
48	0.550912	0.703125	0.708051	0.587500
49	0.491350	0.734375	0.708277	0.587500
50	0.406812	0.765625	0.709727	0.587500
51	0.481418	0.765625	0.709788	0.587500
52	0.481687	0.765625	0.709417	0.587500
53	0.490100	0.750000	0.709342	0.587500
54	0.504323	0.750000	0.710324	0.587500
55	0.442168	0.812500	0.710360	0.587500
56	0.477323	0.750000	0.709856	0.587500
57	0.441426	0.828125	0.709356	0.587500
58	0.392976	0.859375	0.710292	0.587500
59	0.454233	0.812500	0.709900	0.587500
Best:0.650000
Aver:0.592083
