epoch	train_loss	train_acc	test_loss	test_acc
0	0.416193	0.812500	0.365378	0.850000
1	0.523046	0.796875	0.344523	0.850000
2	0.413989	0.796875	0.333814	0.862500
3	0.366181	0.843750	0.330393	0.837500
4	0.412203	0.875000	0.322451	0.837500
5	0.408402	0.765625	0.319322	0.837500
6	0.438260	0.843750	0.314397	0.875000
7	0.479186	0.781250	0.312263	0.875000
8	0.411157	0.828125	0.313796	0.875000
9	0.360887	0.859375	0.307543	0.875000
10	0.378123	0.875000	0.304749	0.875000
11	0.343500	0.828125	0.302647	0.875000
12	0.327926	0.906250	0.305341	0.887500
13	0.377155	0.859375	0.306121	0.887500
14	0.447172	0.750000	0.306279	0.887500
15	0.272398	0.906250	0.303656	0.875000
16	0.283052	0.875000	0.305844	0.875000
17	0.334561	0.875000	0.308526	0.875000
18	0.342328	0.859375	0.307136	0.875000
19	0.279802	0.890625	0.309997	0.875000
20	0.281113	0.875000	0.313739	0.875000
21	0.381687	0.843750	0.314570	0.875000
22	0.281705	0.906250	0.311155	0.875000
23	0.327543	0.859375	0.309538	0.875000
24	0.462247	0.765625	0.313808	0.875000
25	0.261936	0.875000	0.319775	0.875000
26	0.234101	0.906250	0.322992	0.887500
27	0.290404	0.921875	0.324272	0.887500
28	0.204732	0.953125	0.329764	0.887500
29	0.410941	0.828125	0.328453	0.875000
30	0.175211	0.968750	0.330171	0.875000
31	0.302272	0.875000	0.330622	0.875000
32	0.293430	0.890625	0.330036	0.875000
33	0.270314	0.937500	0.329118	0.875000
34	0.345413	0.859375	0.330950	0.875000
35	0.460840	0.796875	0.330699	0.875000
36	0.207379	0.937500	0.332469	0.875000
37	0.317858	0.875000	0.330899	0.875000
38	0.311218	0.859375	0.327739	0.875000
39	0.321407	0.875000	0.331449	0.875000
40	0.259106	0.906250	0.332702	0.875000
41	0.286396	0.906250	0.329570	0.875000
42	0.257669	0.921875	0.327462	0.875000
43	0.318183	0.890625	0.329044	0.875000
44	0.251034	0.875000	0.330437	0.875000
45	0.283513	0.906250	0.332400	0.875000
46	0.393370	0.812500	0.331638	0.887500
47	0.258406	0.859375	0.331899	0.887500
48	0.239968	0.906250	0.332784	0.887500
49	0.281549	0.875000	0.333774	0.887500
50	0.231544	0.937500	0.333891	0.887500
51	0.295091	0.875000	0.334272	0.887500
52	0.356792	0.796875	0.334974	0.875000
53	0.220646	0.937500	0.335448	0.875000
54	0.240342	0.890625	0.334552	0.875000
55	0.203647	0.953125	0.334649	0.887500
56	0.316462	0.906250	0.334813	0.887500
57	0.244818	0.906250	0.335052	0.887500
58	0.259935	0.937500	0.335499	0.875000
59	0.214837	0.937500	0.334501	0.887500
Best:0.887500
Aver:0.875417
