epoch	train_loss	train_acc	test_loss	test_acc
0	0.343387	0.796875	0.265032	0.900000
1	0.210857	0.937500	0.253672	0.887500
2	0.201977	0.968750	0.246146	0.887500
3	0.231441	0.937500	0.242090	0.875000
4	0.247725	0.921875	0.239122	0.875000
5	0.233562	0.890625	0.235470	0.875000
6	0.170047	0.953125	0.229634	0.887500
7	0.187472	0.921875	0.227510	0.887500
8	0.143469	0.953125	0.227776	0.875000
9	0.141140	0.953125	0.227205	0.875000
10	0.086041	0.984375	0.221914	0.887500
11	0.123688	0.937500	0.224087	0.887500
12	0.152907	0.968750	0.225641	0.875000
13	0.158278	0.968750	0.226862	0.900000
14	0.306619	0.906250	0.227660	0.912500
15	0.175110	0.937500	0.224568	0.912500
16	0.082887	1.000000	0.223984	0.912500
17	0.127996	0.937500	0.228271	0.912500
18	0.084328	1.000000	0.222187	0.925000
19	0.062306	1.000000	0.218858	0.925000
20	0.181713	0.921875	0.210743	0.925000
21	0.109365	0.937500	0.207387	0.925000
22	0.081825	0.968750	0.206609	0.925000
23	0.087714	0.984375	0.208108	0.925000
24	0.098014	0.953125	0.211397	0.925000
25	0.115424	0.984375	0.211179	0.937500
26	0.058343	0.984375	0.209981	0.912500
27	0.113990	0.968750	0.210831	0.925000
28	0.041809	1.000000	0.214351	0.925000
29	0.202885	0.906250	0.213600	0.937500
30	0.115784	0.953125	0.211648	0.925000
31	0.116979	0.953125	0.213771	0.925000
32	0.148362	0.921875	0.213305	0.925000
33	0.108702	0.953125	0.212502	0.925000
34	0.124649	0.968750	0.214938	0.925000
35	0.118894	0.953125	0.215858	0.925000
36	0.061295	0.984375	0.214654	0.937500
37	0.124118	0.953125	0.217538	0.937500
38	0.072250	0.968750	0.218917	0.937500
39	0.031109	1.000000	0.218258	0.925000
40	0.136579	0.953125	0.221328	0.925000
41	0.067124	0.984375	0.222690	0.937500
42	0.054990	0.984375	0.223417	0.937500
43	0.051643	0.984375	0.221856	0.937500
44	0.051358	1.000000	0.220836	0.937500
45	0.091271	0.953125	0.220807	0.925000
46	0.080634	0.968750	0.220166	0.937500
47	0.065607	1.000000	0.221874	0.925000
48	0.084599	0.953125	0.221052	0.937500
49	0.045004	0.984375	0.221596	0.937500
50	0.081368	0.968750	0.222204	0.925000
51	0.081787	0.968750	0.221318	0.925000
52	0.049469	0.984375	0.220716	0.925000
53	0.045800	0.984375	0.220635	0.925000
54	0.099268	0.984375	0.220914	0.937500
55	0.075373	0.968750	0.220148	0.925000
56	0.071752	0.968750	0.220139	0.925000
57	0.035790	1.000000	0.220949	0.937500
58	0.109747	0.937500	0.221139	0.937500
59	0.095836	0.953125	0.221437	0.937500
Best:0.937500
Aver:0.917708
