epoch	train_loss	train_acc	test_loss	test_acc
0	0.817210	0.546875	0.918193	0.700000
1	0.710705	0.593750	0.842661	0.725000
2	0.800870	0.656250	0.796073	0.737500
3	0.682061	0.656250	0.765253	0.700000
4	0.623434	0.718750	0.735770	0.662500
5	0.619537	0.687500	0.720148	0.662500
6	0.575629	0.656250	0.702467	0.675000
7	0.619797	0.703125	0.696171	0.675000
8	0.631274	0.656250	0.681819	0.675000
9	0.590299	0.703125	0.671354	0.687500
10	0.559314	0.640625	0.665876	0.687500
11	0.549315	0.687500	0.658296	0.687500
12	0.685365	0.593750	0.653610	0.687500
13	0.482267	0.750000	0.637711	0.675000
14	0.556561	0.765625	0.632612	0.675000
15	0.601989	0.718750	0.627052	0.675000
16	0.568172	0.718750	0.620621	0.675000
17	0.606770	0.703125	0.617412	0.675000
18	0.505365	0.750000	0.618916	0.675000
19	0.603309	0.718750	0.613546	0.675000
20	0.441327	0.843750	0.608881	0.662500
21	0.487866	0.734375	0.605746	0.662500
22	0.426102	0.859375	0.604946	0.675000
23	0.604513	0.625000	0.602982	0.675000
24	0.542646	0.734375	0.599327	0.675000
25	0.491997	0.796875	0.594596	0.675000
26	0.496690	0.703125	0.592641	0.675000
27	0.488202	0.750000	0.591748	0.675000
28	0.469741	0.796875	0.589663	0.675000
29	0.537845	0.734375	0.587703	0.675000
30	0.393934	0.843750	0.585718	0.675000
31	0.499407	0.703125	0.584090	0.675000
32	0.535583	0.671875	0.582209	0.675000
33	0.433019	0.796875	0.583439	0.675000
34	0.540102	0.750000	0.582240	0.675000
35	0.420145	0.812500	0.582184	0.675000
36	0.585992	0.703125	0.580123	0.687500
37	0.527500	0.718750	0.580609	0.687500
38	0.523116	0.765625	0.580285	0.687500
39	0.432182	0.765625	0.581345	0.687500
40	0.539461	0.703125	0.581236	0.687500
41	0.643792	0.656250	0.580624	0.687500
42	0.604396	0.625000	0.579674	0.687500
43	0.473832	0.781250	0.578747	0.687500
44	0.478713	0.750000	0.578569	0.687500
45	0.484563	0.734375	0.578813	0.687500
46	0.504958	0.750000	0.578656	0.687500
47	0.464922	0.828125	0.578872	0.687500
48	0.541605	0.750000	0.578338	0.687500
49	0.640391	0.656250	0.578109	0.687500
50	0.453168	0.765625	0.578468	0.687500
51	0.461478	0.750000	0.578366	0.687500
52	0.533962	0.734375	0.578293	0.687500
53	0.533655	0.703125	0.578778	0.687500
54	0.426148	0.812500	0.578526	0.687500
55	0.582732	0.703125	0.578535	0.687500
56	0.501267	0.750000	0.578468	0.687500
57	0.530720	0.765625	0.578871	0.687500
58	0.608247	0.671875	0.578852	0.687500
59	0.439853	0.812500	0.578784	0.687500
Best:0.737500
Aver:0.682708
