epoch	train_loss	train_acc	test_loss	test_acc
0	0.582806	0.734375	0.569229	0.725000
1	0.557013	0.718750	0.574621	0.700000
2	0.591162	0.703125	0.583429	0.712500
3	0.678357	0.671875	0.585073	0.725000
4	0.584477	0.671875	0.582683	0.725000
5	0.531324	0.734375	0.589148	0.725000
6	0.522671	0.687500	0.585797	0.725000
7	0.643070	0.671875	0.588820	0.725000
8	0.529268	0.703125	0.594638	0.725000
9	0.699856	0.609375	0.600982	0.725000
10	0.525427	0.687500	0.603861	0.725000
11	0.528155	0.718750	0.601760	0.725000
12	0.441796	0.812500	0.607379	0.725000
13	0.551121	0.750000	0.608754	0.725000
14	0.471974	0.750000	0.615331	0.725000
15	0.527240	0.703125	0.616413	0.725000
16	0.519863	0.750000	0.618845	0.725000
17	0.551207	0.718750	0.620104	0.725000
18	0.602244	0.656250	0.621157	0.725000
19	0.539993	0.734375	0.623812	0.725000
20	0.554104	0.734375	0.626961	0.725000
21	0.466565	0.812500	0.627481	0.725000
22	0.469047	0.828125	0.631852	0.700000
23	0.455633	0.796875	0.630796	0.712500
24	0.509608	0.703125	0.632654	0.712500
25	0.559640	0.750000	0.636808	0.700000
26	0.557994	0.671875	0.636464	0.700000
27	0.493490	0.765625	0.639043	0.700000
28	0.477438	0.734375	0.642470	0.700000
29	0.546926	0.671875	0.643793	0.700000
30	0.560908	0.687500	0.650307	0.700000
31	0.462256	0.734375	0.652299	0.700000
32	0.518779	0.750000	0.655022	0.700000
33	0.562572	0.718750	0.656709	0.700000
34	0.463864	0.781250	0.660610	0.687500
35	0.504533	0.750000	0.663652	0.687500
36	0.488888	0.765625	0.664864	0.687500
37	0.498064	0.765625	0.665129	0.687500
38	0.489440	0.734375	0.665397	0.687500
39	0.466664	0.781250	0.665916	0.675000
40	0.469310	0.750000	0.666391	0.675000
41	0.578700	0.656250	0.665987	0.675000
42	0.493782	0.765625	0.666562	0.675000
43	0.542930	0.687500	0.667816	0.675000
44	0.583581	0.718750	0.668498	0.675000
45	0.603392	0.671875	0.669085	0.675000
46	0.467176	0.781250	0.668764	0.675000
47	0.529907	0.718750	0.669889	0.675000
48	0.494599	0.796875	0.671911	0.675000
49	0.434404	0.796875	0.670591	0.675000
50	0.400345	0.875000	0.671603	0.675000
51	0.560875	0.734375	0.671833	0.675000
52	0.610381	0.656250	0.671691	0.675000
53	0.429013	0.828125	0.671023	0.675000
54	0.562917	0.703125	0.671342	0.675000
55	0.524007	0.750000	0.670352	0.662500
56	0.648357	0.687500	0.671610	0.675000
57	0.494275	0.796875	0.671159	0.675000
58	0.559071	0.718750	0.670598	0.662500
59	0.518394	0.703125	0.670982	0.675000
Best:0.725000
Aver:0.698750
