0	0.587500
1	0.612500
2	0.612500
3	0.587500
4	0.562500
5	0.562500
6	0.575000
7	0.562500
8	0.525000
9	0.562500
10	0.587500
11	0.575000
12	0.587500
13	0.575000
14	0.462500
15	0.525000
16	0.550000
17	0.487500
18	0.525000
19	0.625000
20	0.600000
21	0.662500
22	0.637500
23	0.637500
24	0.587500
25	0.700000
26	0.712500
27	0.637500
28	0.675000
29	0.675000
30	0.700000
31	0.700000
32	0.700000
33	0.700000
34	0.662500
35	0.650000
36	0.675000
37	0.712500
38	0.662500
39	0.662500
Best: 0.7125000357627869
Aver: 0.6150000117719173
