epoch	train_loss	train_acc	test_loss	test_acc
0	0.553767	0.718750	0.787167	0.587500
1	0.574865	0.734375	0.623841	0.675000
2	0.509099	0.781250	0.562909	0.737500
3	0.632026	0.687500	0.535861	0.750000
4	0.502015	0.781250	0.518646	0.762500
5	0.593402	0.703125	0.505228	0.775000
6	0.511665	0.750000	0.500787	0.775000
7	0.600547	0.718750	0.497465	0.775000
8	0.491741	0.750000	0.489988	0.787500
9	0.479958	0.828125	0.483250	0.800000
10	0.461369	0.765625	0.481279	0.800000
11	0.424992	0.781250	0.479339	0.800000
12	0.458738	0.781250	0.481057	0.800000
13	0.502247	0.750000	0.478259	0.800000
14	0.510412	0.750000	0.477394	0.800000
15	0.491308	0.765625	0.477247	0.800000
16	0.571334	0.703125	0.480979	0.800000
17	0.422091	0.812500	0.479963	0.800000
18	0.425340	0.796875	0.479581	0.800000
19	0.431984	0.843750	0.480675	0.800000
20	0.423885	0.796875	0.483967	0.775000
21	0.574058	0.671875	0.484311	0.775000
22	0.394885	0.843750	0.484183	0.775000
23	0.390515	0.812500	0.488819	0.787500
24	0.564469	0.687500	0.487788	0.787500
25	0.419288	0.796875	0.487886	0.787500
26	0.417098	0.812500	0.492381	0.787500
27	0.484971	0.781250	0.492851	0.787500
28	0.518992	0.765625	0.492523	0.787500
29	0.412067	0.859375	0.489990	0.787500
30	0.500017	0.734375	0.489607	0.787500
31	0.409198	0.812500	0.487271	0.787500
32	0.342075	0.890625	0.488964	0.787500
33	0.561406	0.687500	0.491303	0.800000
34	0.458010	0.750000	0.495787	0.800000
35	0.385178	0.828125	0.496951	0.800000
36	0.400866	0.843750	0.498047	0.787500
37	0.428932	0.796875	0.496853	0.787500
38	0.457455	0.796875	0.495914	0.787500
39	0.427072	0.843750	0.498194	0.787500
40	0.392044	0.859375	0.497121	0.787500
41	0.420811	0.859375	0.498121	0.787500
42	0.354867	0.875000	0.498274	0.787500
43	0.311728	0.906250	0.497447	0.787500
44	0.432511	0.843750	0.498212	0.787500
45	0.372388	0.875000	0.497610	0.800000
46	0.516872	0.671875	0.499995	0.787500
47	0.449107	0.812500	0.500316	0.787500
48	0.390970	0.828125	0.498251	0.800000
49	0.465190	0.796875	0.498771	0.800000
50	0.432505	0.812500	0.499165	0.800000
51	0.422239	0.781250	0.499033	0.800000
52	0.419553	0.812500	0.497193	0.787500
53	0.342132	0.875000	0.497646	0.800000
54	0.360297	0.875000	0.498433	0.787500
55	0.371646	0.875000	0.496754	0.787500
56	0.450452	0.781250	0.497911	0.800000
57	0.392114	0.843750	0.497953	0.787500
58	0.483255	0.750000	0.498142	0.800000
59	0.311640	0.890625	0.499184	0.787500
Best:0.800000
Aver:0.783750
