0	0.487500
1	0.550000
2	0.537500
3	0.537500
4	0.550000
5	0.562500
6	0.537500
7	0.537500
8	0.625000
9	0.587500
10	0.550000
11	0.587500
12	0.612500
13	0.625000
14	0.612500
15	0.637500
16	0.675000
17	0.700000
18	0.700000
19	0.700000
20	0.687500
21	0.737500
22	0.687500
23	0.750000
24	0.737500
25	0.762500
26	0.775000
27	0.800000
28	0.675000
29	0.800000
30	0.775000
31	0.737500
32	0.712500
33	0.787500
34	0.800000
35	0.862500
36	0.837500
37	0.775000
38	0.762500
39	0.787500
Best: 0.862500011920929
Aver: 0.6790625125169754
