0	0.600000
1	0.637500
2	0.562500
3	0.462500
4	0.462500
5	0.487500
6	0.487500
7	0.500000
8	0.487500
9	0.437500
10	0.462500
11	0.437500
12	0.450000
13	0.462500
14	0.450000
15	0.425000
16	0.475000
17	0.437500
18	0.537500
19	0.537500
20	0.550000
21	0.512500
22	0.700000
23	0.625000
24	0.650000
25	0.675000
26	0.662500
27	0.750000
28	0.825000
29	0.775000
30	0.750000
31	0.812500
32	0.775000
33	0.812500
34	0.862500
35	0.800000
36	0.875000
37	0.875000
38	0.812500
39	0.875000
Best: 0.875
Aver: 0.6193750075995922
