0	0.462500
1	0.487500
2	0.437500
3	0.500000
4	0.500000
5	0.475000
6	0.500000
7	0.525000
8	0.487500
9	0.512500
10	0.512500
11	0.487500
12	0.550000
13	0.500000
14	0.600000
15	0.612500
16	0.562500
17	0.600000
18	0.725000
19	0.637500
20	0.587500
21	0.625000
22	0.637500
23	0.700000
24	0.662500
25	0.700000
26	0.625000
27	0.675000
28	0.725000
29	0.687500
30	0.687500
31	0.712500
32	0.675000
33	0.662500
34	0.687500
35	0.725000
36	0.737500
37	0.725000
38	0.712500
39	0.675000
Best: 0.737500011920929
Aver: 0.6075000092387199
