epoch	train_loss	train_acc	test_loss	test_acc
0	0.942900	0.562500	1.019413	0.500000
1	0.752173	0.531250	0.984895	0.550000
2	0.684534	0.640625	0.952377	0.575000
3	0.836977	0.531250	0.923983	0.575000
4	0.720054	0.531250	0.892219	0.575000
5	0.787545	0.531250	0.861514	0.587500
6	0.760981	0.515625	0.830455	0.600000
7	0.764134	0.531250	0.804196	0.587500
8	0.766890	0.531250	0.780240	0.587500
9	0.734188	0.500000	0.756240	0.587500
10	0.664730	0.578125	0.735804	0.587500
11	0.680356	0.625000	0.718105	0.600000
12	0.638497	0.656250	0.699766	0.600000
13	0.715897	0.609375	0.686449	0.612500
14	0.541649	0.718750	0.673458	0.625000
15	0.630875	0.625000	0.660585	0.625000
16	0.591205	0.703125	0.648811	0.625000
17	0.511067	0.750000	0.637721	0.625000
18	0.495869	0.687500	0.626340	0.625000
19	0.580827	0.718750	0.617345	0.650000
20	0.628703	0.656250	0.608296	0.650000
21	0.554412	0.703125	0.600773	0.650000
22	0.556025	0.687500	0.592007	0.675000
23	0.499142	0.765625	0.586060	0.675000
24	0.549534	0.718750	0.577353	0.675000
25	0.519200	0.750000	0.571472	0.675000
26	0.613906	0.593750	0.566356	0.675000
27	0.503091	0.734375	0.559709	0.687500
28	0.558305	0.718750	0.554351	0.700000
29	0.524790	0.734375	0.549144	0.700000
30	0.538097	0.718750	0.544793	0.712500
31	0.562878	0.687500	0.540549	0.712500
32	0.515583	0.812500	0.535413	0.712500
33	0.488879	0.765625	0.532113	0.712500
34	0.483734	0.750000	0.528817	0.712500
35	0.546198	0.750000	0.525870	0.712500
36	0.529049	0.734375	0.521840	0.712500
37	0.500436	0.796875	0.518769	0.712500
38	0.538726	0.765625	0.517003	0.712500
39	0.501357	0.781250	0.513495	0.750000
40	0.438216	0.828125	0.510847	0.750000
41	0.487974	0.843750	0.508723	0.750000
42	0.483437	0.843750	0.507770	0.750000
43	0.457130	0.828125	0.505946	0.762500
44	0.424791	0.875000	0.504674	0.762500
45	0.439815	0.828125	0.503475	0.762500
46	0.553239	0.687500	0.503182	0.750000
47	0.485123	0.781250	0.501407	0.762500
48	0.488321	0.781250	0.500598	0.762500
49	0.525728	0.750000	0.500321	0.762500
50	0.433085	0.828125	0.499676	0.750000
51	0.461447	0.796875	0.498519	0.750000
52	0.507666	0.781250	0.498096	0.750000
53	0.489028	0.750000	0.497922	0.750000
54	0.525099	0.765625	0.497309	0.762500
55	0.434952	0.828125	0.497104	0.762500
56	0.438414	0.828125	0.496914	0.762500
57	0.455719	0.781250	0.496936	0.762500
58	0.457660	0.828125	0.496886	0.762500
59	0.526542	0.750000	0.497270	0.750000
Best:0.762500
Aver:0.682708
