epoch	train_loss	train_acc	test_loss	test_acc
0	0.771029	0.609375	0.675070	0.625000
1	0.683301	0.609375	0.665371	0.625000
2	0.628220	0.687500	0.650373	0.650000
3	0.670831	0.687500	0.636583	0.687500
4	0.670196	0.609375	0.624572	0.675000
5	0.692145	0.625000	0.617210	0.700000
6	0.672096	0.656250	0.613332	0.712500
7	0.644411	0.687500	0.610645	0.737500
8	0.678559	0.640625	0.604421	0.750000
9	0.699429	0.625000	0.599862	0.762500
10	0.650663	0.593750	0.598582	0.725000
11	0.691519	0.531250	0.596572	0.725000
12	0.672882	0.625000	0.591349	0.725000
13	0.666339	0.609375	0.589753	0.725000
14	0.639638	0.640625	0.587868	0.725000
15	0.641278	0.640625	0.586254	0.725000
16	0.548608	0.750000	0.585760	0.725000
17	0.630550	0.656250	0.584832	0.712500
18	0.668485	0.671875	0.584824	0.712500
19	0.580202	0.703125	0.582904	0.712500
20	0.610595	0.671875	0.581416	0.712500
21	0.648740	0.656250	0.578793	0.712500
22	0.556293	0.687500	0.578524	0.712500
23	0.694668	0.656250	0.577096	0.712500
24	0.593094	0.640625	0.576398	0.712500
25	0.587971	0.718750	0.576634	0.712500
26	0.595152	0.687500	0.577345	0.712500
27	0.633376	0.609375	0.577444	0.712500
28	0.608234	0.718750	0.577521	0.700000
29	0.614710	0.656250	0.575879	0.700000
30	0.597400	0.562500	0.575493	0.700000
31	0.567402	0.750000	0.574704	0.700000
32	0.574137	0.656250	0.574664	0.700000
33	0.600721	0.687500	0.574347	0.712500
34	0.559264	0.703125	0.573308	0.712500
35	0.630885	0.640625	0.573673	0.700000
36	0.606606	0.625000	0.572984	0.700000
37	0.576504	0.671875	0.572930	0.700000
38	0.742742	0.578125	0.572731	0.700000
39	0.556480	0.703125	0.572631	0.700000
40	0.618076	0.640625	0.572308	0.700000
41	0.592211	0.750000	0.571995	0.700000
42	0.550909	0.703125	0.571376	0.700000
43	0.536199	0.750000	0.571022	0.700000
44	0.640598	0.671875	0.571008	0.700000
45	0.619823	0.656250	0.570879	0.700000
46	0.538214	0.734375	0.570800	0.700000
47	0.531418	0.718750	0.570654	0.700000
48	0.582958	0.671875	0.570550	0.700000
49	0.513127	0.796875	0.570677	0.700000
50	0.625960	0.703125	0.570568	0.700000
51	0.633583	0.671875	0.570688	0.700000
52	0.631255	0.687500	0.570698	0.700000
53	0.605191	0.703125	0.570833	0.700000
54	0.634680	0.578125	0.570770	0.700000
55	0.552432	0.734375	0.570727	0.700000
56	0.551213	0.703125	0.570676	0.700000
57	0.520522	0.734375	0.570573	0.700000
58	0.521177	0.796875	0.570644	0.700000
59	0.552493	0.734375	0.570609	0.700000
Best:0.762500
Aver:0.704375
