epoch	train_loss	train_acc	test_loss	test_acc
0	0.460240	0.765625	0.392817	0.850000
1	0.533092	0.703125	0.372591	0.862500
2	0.428931	0.843750	0.358131	0.875000
3	0.462939	0.781250	0.349335	0.900000
4	0.474246	0.734375	0.344512	0.900000
5	0.516323	0.796875	0.341365	0.900000
6	0.399219	0.812500	0.336547	0.900000
7	0.381030	0.937500	0.334203	0.900000
8	0.431281	0.828125	0.330361	0.912500
9	0.478891	0.765625	0.327511	0.912500
10	0.380577	0.796875	0.326917	0.900000
11	0.265213	0.921875	0.327417	0.900000
12	0.331246	0.875000	0.324700	0.900000
13	0.371393	0.828125	0.324937	0.900000
14	0.390453	0.796875	0.321852	0.912500
15	0.331121	0.875000	0.321105	0.912500
16	0.357052	0.843750	0.319612	0.925000
17	0.320302	0.890625	0.319392	0.925000
18	0.341926	0.843750	0.318724	0.925000
19	0.359428	0.828125	0.317550	0.925000
20	0.297242	0.890625	0.318596	0.912500
21	0.287370	0.875000	0.319948	0.925000
22	0.394324	0.828125	0.316878	0.925000
23	0.348939	0.875000	0.314969	0.925000
24	0.366763	0.812500	0.314527	0.925000
25	0.350776	0.859375	0.313693	0.925000
26	0.180529	0.984375	0.314817	0.925000
27	0.323564	0.843750	0.317735	0.925000
28	0.210949	0.953125	0.317393	0.925000
29	0.305962	0.875000	0.319350	0.912500
30	0.286596	0.921875	0.318934	0.912500
31	0.371803	0.828125	0.318436	0.912500
32	0.240979	0.906250	0.318076	0.912500
33	0.335657	0.875000	0.317499	0.912500
34	0.325613	0.843750	0.316014	0.925000
35	0.249661	0.859375	0.316301	0.925000
36	0.191435	0.984375	0.316228	0.925000
37	0.316347	0.875000	0.315003	0.925000
38	0.280459	0.921875	0.315492	0.925000
39	0.337686	0.843750	0.316367	0.925000
40	0.373074	0.828125	0.317554	0.925000
41	0.297414	0.921875	0.317764	0.925000
42	0.343311	0.906250	0.318380	0.925000
43	0.214914	0.921875	0.318874	0.925000
44	0.324670	0.890625	0.318831	0.925000
45	0.246266	0.906250	0.318083	0.925000
46	0.402000	0.828125	0.317822	0.925000
47	0.238216	0.906250	0.317577	0.925000
48	0.294556	0.875000	0.317482	0.925000
49	0.291280	0.875000	0.317321	0.925000
50	0.378953	0.843750	0.316932	0.925000
51	0.249552	0.921875	0.317133	0.925000
52	0.324388	0.843750	0.316936	0.925000
53	0.195521	0.968750	0.316936	0.925000
54	0.287250	0.859375	0.316930	0.925000
55	0.329992	0.859375	0.317167	0.925000
56	0.256220	0.968750	0.317088	0.925000
57	0.265306	0.921875	0.317241	0.925000
58	0.380943	0.828125	0.316979	0.925000
59	0.207823	0.906250	0.316812	0.925000
Best:0.925000
Aver:0.916042
