0	0.537500
1	0.575000
2	0.587500
3	0.575000
4	0.537500
5	0.525000
6	0.475000
7	0.500000
8	0.550000
9	0.550000
10	0.512500
11	0.512500
12	0.537500
13	0.550000
14	0.625000
15	0.600000
16	0.600000
17	0.650000
18	0.625000
19	0.662500
20	0.675000
21	0.675000
22	0.687500
23	0.700000
24	0.675000
25	0.712500
26	0.700000
27	0.725000
28	0.750000
29	0.775000
30	0.737500
31	0.725000
32	0.775000
33	0.737500
34	0.737500
35	0.687500
36	0.800000
37	0.800000
38	0.750000
39	0.762500
Best: 0.800000011920929
Aver: 0.6468750111758709
