0	0.500000
1	0.500000
2	0.550000
3	0.562500
4	0.587500
5	0.587500
6	0.575000
7	0.600000
8	0.637500
9	0.625000
10	0.637500
11	0.612500
12	0.675000
13	0.662500
14	0.662500
15	0.637500
16	0.687500
17	0.712500
18	0.687500
19	0.712500
20	0.725000
21	0.725000
22	0.725000
23	0.737500
24	0.737500
25	0.737500
26	0.712500
27	0.737500
28	0.712500
29	0.750000
30	0.737500
31	0.737500
32	0.762500
33	0.762500
34	0.725000
35	0.762500
36	0.712500
37	0.725000
38	0.762500
39	0.762500
Best: 0.762499988079071
Aver: 0.6790625110268593
