0	0.550000
1	0.662500
2	0.650000
3	0.687500
4	0.687500
5	0.712500
6	0.675000
7	0.725000
8	0.762500
9	0.762500
10	0.775000
11	0.750000
12	0.750000
13	0.762500
14	0.762500
15	0.787500
16	0.750000
17	0.737500
18	0.787500
19	0.775000
20	0.800000
21	0.762500
22	0.787500
23	0.800000
24	0.787500
25	0.787500
26	0.762500
27	0.825000
28	0.787500
29	0.762500
30	0.787500
31	0.762500
32	0.762500
33	0.762500
34	0.787500
35	0.762500
36	0.775000
37	0.775000
38	0.775000
39	0.762500
Best: 0.824999988079071
Aver: 0.7521875098347663
