0	0.500000
1	0.500000
2	0.500000
3	0.525000
4	0.500000
5	0.512500
6	0.550000
7	0.512500
8	0.575000
9	0.575000
10	0.600000
11	0.650000
12	0.675000
13	0.637500
14	0.662500
15	0.712500
16	0.675000
17	0.750000
18	0.700000
19	0.725000
20	0.700000
21	0.825000
22	0.750000
23	0.775000
24	0.712500
25	0.775000
26	0.750000
27	0.787500
28	0.812500
29	0.787500
30	0.775000
31	0.775000
32	0.800000
33	0.775000
34	0.787500
35	0.712500
36	0.800000
37	0.787500
38	0.825000
39	0.800000
Best: 0.824999988079071
Aver: 0.6887500122189522
