0	0.500000
1	0.475000
2	0.512500
3	0.562500
4	0.512500
5	0.475000
6	0.462500
7	0.412500
8	0.462500
9	0.475000
10	0.437500
11	0.475000
12	0.400000
13	0.437500
14	0.462500
15	0.437500
16	0.537500
17	0.462500
18	0.537500
19	0.575000
20	0.525000
21	0.575000
22	0.587500
23	0.575000
24	0.625000
25	0.637500
26	0.612500
27	0.675000
28	0.700000
29	0.650000
30	0.650000
31	0.737500
32	0.737500
33	0.725000
34	0.775000
35	0.737500
36	0.737500
37	0.737500
38	0.812500
39	0.825000
Best: 0.824999988079071
Aver: 0.5812500059604645
