epoch	train_loss	train_acc	test_loss	test_acc
0	0.823089	0.546875	0.948592	0.525000
1	0.731919	0.625000	0.848425	0.612500
2	0.752600	0.593750	0.805116	0.625000
3	0.869309	0.468750	0.776918	0.625000
4	0.569713	0.687500	0.755346	0.612500
5	0.699582	0.625000	0.740861	0.612500
6	0.731757	0.609375	0.728981	0.625000
7	0.653502	0.578125	0.716333	0.612500
8	0.728795	0.609375	0.706618	0.612500
9	0.680539	0.640625	0.697312	0.612500
10	0.689797	0.671875	0.689570	0.625000
11	0.676415	0.546875	0.683705	0.625000
12	0.748700	0.562500	0.678149	0.625000
13	0.708800	0.609375	0.672149	0.637500
14	0.648504	0.640625	0.666477	0.650000
15	0.669557	0.562500	0.661318	0.637500
16	0.577237	0.671875	0.657517	0.637500
17	0.788565	0.453125	0.654667	0.637500
18	0.646403	0.609375	0.650460	0.637500
19	0.675547	0.593750	0.647241	0.650000
20	0.605251	0.687500	0.643285	0.650000
21	0.669874	0.593750	0.641592	0.637500
22	0.511827	0.765625	0.639611	0.650000
23	0.565300	0.656250	0.638147	0.650000
24	0.635357	0.578125	0.635964	0.662500
25	0.647635	0.609375	0.633646	0.662500
26	0.619641	0.671875	0.631756	0.650000
27	0.697337	0.578125	0.630233	0.650000
28	0.617923	0.703125	0.628583	0.650000
29	0.651937	0.625000	0.627580	0.650000
30	0.591828	0.734375	0.626704	0.650000
31	0.584587	0.703125	0.625574	0.650000
32	0.555799	0.687500	0.624492	0.650000
33	0.596790	0.671875	0.623417	0.650000
34	0.673470	0.578125	0.622425	0.650000
35	0.568029	0.703125	0.621865	0.650000
36	0.582855	0.656250	0.621827	0.662500
37	0.675533	0.562500	0.620802	0.662500
38	0.586427	0.609375	0.620331	0.662500
39	0.653384	0.640625	0.620204	0.662500
40	0.636023	0.640625	0.619775	0.662500
41	0.594187	0.625000	0.619182	0.662500
42	0.642654	0.640625	0.618730	0.662500
43	0.656471	0.656250	0.618513	0.662500
44	0.512706	0.687500	0.618527	0.662500
45	0.645247	0.593750	0.618144	0.662500
46	0.610462	0.671875	0.617738	0.662500
47	0.543753	0.703125	0.617817	0.662500
48	0.546466	0.718750	0.617681	0.662500
49	0.712198	0.562500	0.617463	0.662500
50	0.612095	0.625000	0.617094	0.662500
51	0.683259	0.578125	0.617068	0.662500
52	0.653002	0.609375	0.617117	0.662500
53	0.589408	0.640625	0.617381	0.662500
54	0.658109	0.562500	0.617276	0.662500
55	0.704651	0.625000	0.617300	0.662500
56	0.578323	0.703125	0.617334	0.662500
57	0.676273	0.593750	0.617062	0.662500
58	0.583597	0.656250	0.617125	0.662500
59	0.512949	0.718750	0.617186	0.662500
Best:0.662500
Aver:0.645833
