epoch	train_loss	train_acc	test_loss	test_acc
0	0.314081	0.890625	0.308625	0.850000
1	0.334995	0.937500	0.306120	0.850000
2	0.524068	0.750000	0.300421	0.850000
3	0.469152	0.734375	0.306614	0.850000
4	0.300190	0.890625	0.304511	0.850000
5	0.252315	0.906250	0.300269	0.850000
6	0.458810	0.796875	0.302476	0.850000
7	0.323438	0.859375	0.293862	0.850000
8	0.375549	0.859375	0.291508	0.850000
9	0.352334	0.859375	0.293273	0.850000
10	0.496113	0.765625	0.281074	0.862500
11	0.367024	0.765625	0.284198	0.862500
12	0.294941	0.890625	0.282492	0.862500
13	0.356727	0.890625	0.285840	0.850000
14	0.321377	0.859375	0.285775	0.850000
15	0.310016	0.890625	0.281740	0.850000
16	0.306979	0.875000	0.284764	0.837500
17	0.334577	0.812500	0.284626	0.837500
18	0.198411	0.937500	0.274123	0.875000
19	0.372009	0.812500	0.279678	0.850000
20	0.376404	0.859375	0.275771	0.875000
21	0.334505	0.875000	0.273844	0.875000
22	0.285572	0.890625	0.282437	0.862500
23	0.352865	0.796875	0.275353	0.875000
24	0.338380	0.875000	0.278258	0.862500
25	0.309063	0.906250	0.276830	0.862500
26	0.208943	0.937500	0.278249	0.862500
27	0.237349	0.906250	0.275425	0.862500
28	0.321252	0.875000	0.274819	0.862500
29	0.327232	0.875000	0.275145	0.862500
30	0.231419	0.906250	0.277204	0.862500
31	0.303428	0.890625	0.270924	0.875000
32	0.283421	0.843750	0.268486	0.875000
33	0.316837	0.859375	0.271266	0.862500
34	0.246732	0.890625	0.269579	0.862500
35	0.242255	0.921875	0.267467	0.875000
36	0.318139	0.859375	0.266079	0.875000
37	0.272027	0.859375	0.264993	0.875000
38	0.386457	0.859375	0.266925	0.875000
39	0.376541	0.781250	0.270860	0.862500
40	0.215506	0.921875	0.270952	0.862500
41	0.381004	0.796875	0.268248	0.862500
42	0.339772	0.859375	0.265375	0.875000
43	0.237412	0.890625	0.268906	0.862500
44	0.359100	0.828125	0.269866	0.850000
45	0.206329	0.906250	0.269143	0.862500
46	0.211280	0.937500	0.268500	0.875000
47	0.156353	0.953125	0.269656	0.862500
48	0.329909	0.859375	0.268780	0.862500
49	0.280406	0.875000	0.268021	0.875000
50	0.218602	0.890625	0.264665	0.875000
51	0.273781	0.921875	0.265366	0.875000
52	0.262549	0.906250	0.266044	0.875000
53	0.369303	0.812500	0.265004	0.875000
54	0.327583	0.828125	0.267979	0.875000
55	0.357301	0.828125	0.268616	0.875000
56	0.269855	0.906250	0.267669	0.875000
57	0.264677	0.875000	0.266447	0.875000
58	0.246825	0.890625	0.266687	0.875000
59	0.221699	0.906250	0.266996	0.875000
Best:0.875000
Aver:0.863333
