epoch	train_loss	train_acc	test_loss	test_acc
0	0.440050	0.796875	0.658346	0.712500
1	0.343824	0.875000	0.473909	0.775000
2	0.325206	0.890625	0.387715	0.800000
3	0.331288	0.859375	0.348775	0.850000
4	0.329396	0.843750	0.334859	0.850000
5	0.322198	0.859375	0.325785	0.862500
6	0.504080	0.796875	0.319286	0.862500
7	0.243558	0.890625	0.316052	0.862500
8	0.336233	0.828125	0.317387	0.862500
9	0.389553	0.781250	0.313214	0.862500
10	0.420389	0.796875	0.313872	0.850000
11	0.283017	0.890625	0.313276	0.850000
12	0.272567	0.906250	0.315149	0.862500
13	0.303318	0.890625	0.318511	0.862500
14	0.415002	0.859375	0.322345	0.850000
15	0.320131	0.906250	0.322973	0.850000
16	0.303849	0.906250	0.324250	0.837500
17	0.310778	0.875000	0.326338	0.837500
18	0.216545	0.937500	0.327350	0.850000
19	0.314928	0.875000	0.332599	0.837500
20	0.312172	0.859375	0.337816	0.850000
21	0.209588	0.921875	0.343874	0.862500
22	0.259630	0.890625	0.346299	0.862500
23	0.282793	0.890625	0.347684	0.862500
24	0.328384	0.906250	0.350474	0.875000
25	0.302323	0.843750	0.353672	0.862500
26	0.284185	0.906250	0.357234	0.862500
27	0.324194	0.875000	0.358299	0.862500
28	0.209871	0.937500	0.361412	0.850000
29	0.275973	0.843750	0.366988	0.837500
30	0.307541	0.906250	0.371098	0.850000
31	0.399954	0.828125	0.374752	0.850000
32	0.190182	0.953125	0.376731	0.850000
33	0.374185	0.828125	0.379874	0.850000
34	0.291276	0.859375	0.381122	0.850000
35	0.253388	0.906250	0.383464	0.850000
36	0.218524	0.906250	0.384421	0.850000
37	0.278913	0.890625	0.386931	0.850000
38	0.102375	0.984375	0.388104	0.850000
39	0.212855	0.921875	0.389024	0.850000
40	0.205219	0.921875	0.390695	0.837500
41	0.285544	0.906250	0.391993	0.850000
42	0.224339	0.890625	0.393733	0.850000
43	0.231820	0.953125	0.395707	0.850000
44	0.268035	0.906250	0.397086	0.850000
45	0.268434	0.921875	0.397088	0.837500
46	0.307727	0.890625	0.397476	0.837500
47	0.261403	0.906250	0.399420	0.837500
48	0.205539	0.921875	0.398967	0.837500
49	0.167096	0.968750	0.400878	0.837500
50	0.297163	0.890625	0.401781	0.837500
51	0.225275	0.890625	0.402831	0.837500
52	0.231060	0.875000	0.403140	0.837500
53	0.249864	0.921875	0.402901	0.837500
54	0.291033	0.906250	0.402899	0.837500
55	0.146053	0.953125	0.402752	0.837500
56	0.257441	0.890625	0.403013	0.837500
57	0.207436	0.937500	0.403786	0.837500
58	0.252193	0.921875	0.405132	0.850000
59	0.213694	0.890625	0.404752	0.837500
Best:0.875000
Aver:0.844792
