epoch	train_loss	train_acc	test_loss	test_acc
0	0.540966	0.765625	0.428296	0.800000
1	0.416863	0.812500	0.344330	0.875000
2	0.397615	0.828125	0.310235	0.875000
3	0.491467	0.781250	0.303559	0.862500
4	0.404313	0.828125	0.296992	0.862500
5	0.456894	0.734375	0.294424	0.862500
6	0.445462	0.781250	0.294628	0.875000
7	0.465744	0.796875	0.290393	0.875000
8	0.351054	0.828125	0.293393	0.862500
9	0.347309	0.828125	0.293193	0.887500
10	0.406327	0.843750	0.286262	0.875000
11	0.380052	0.812500	0.286617	0.887500
12	0.421742	0.812500	0.286265	0.875000
13	0.254873	0.890625	0.289511	0.875000
14	0.343621	0.875000	0.292841	0.875000
15	0.344069	0.859375	0.290227	0.875000
16	0.375763	0.875000	0.293229	0.875000
17	0.351089	0.781250	0.292787	0.875000
18	0.301943	0.921875	0.296217	0.875000
19	0.285021	0.906250	0.298426	0.875000
20	0.317283	0.875000	0.296990	0.875000
21	0.282527	0.890625	0.293351	0.875000
22	0.380601	0.828125	0.294274	0.875000
23	0.225444	0.921875	0.290850	0.875000
24	0.418223	0.843750	0.290168	0.875000
25	0.301959	0.906250	0.288168	0.875000
26	0.346872	0.859375	0.290132	0.875000
27	0.283048	0.875000	0.290662	0.875000
28	0.290922	0.875000	0.286063	0.875000
29	0.237294	0.937500	0.287755	0.875000
30	0.378204	0.843750	0.288447	0.875000
31	0.254294	0.890625	0.288226	0.875000
32	0.292007	0.859375	0.286166	0.887500
33	0.270610	0.890625	0.290234	0.875000
34	0.411753	0.796875	0.293084	0.887500
35	0.415492	0.843750	0.297080	0.875000
36	0.313539	0.890625	0.298400	0.887500
37	0.255056	0.921875	0.298087	0.887500
38	0.216889	0.937500	0.298833	0.887500
39	0.275136	0.875000	0.297513	0.887500
40	0.310853	0.875000	0.295126	0.875000
41	0.282474	0.890625	0.292840	0.875000
42	0.278648	0.859375	0.292694	0.887500
43	0.362288	0.843750	0.294043	0.887500
44	0.303117	0.890625	0.292996	0.887500
45	0.436319	0.765625	0.293172	0.887500
46	0.293954	0.843750	0.292976	0.900000
47	0.317694	0.843750	0.291680	0.887500
48	0.239641	0.937500	0.293072	0.900000
49	0.366212	0.812500	0.291900	0.900000
50	0.263512	0.890625	0.291799	0.887500
51	0.278232	0.890625	0.292447	0.900000
52	0.407208	0.812500	0.292188	0.900000
53	0.253379	0.906250	0.292314	0.900000
54	0.267148	0.875000	0.292605	0.900000
55	0.281130	0.906250	0.291756	0.900000
56	0.334835	0.875000	0.292662	0.900000
57	0.323667	0.843750	0.292574	0.900000
58	0.389789	0.765625	0.292097	0.900000
59	0.284664	0.875000	0.291174	0.887500
Best:0.900000
Aver:0.880625
