epoch	train_loss	train_acc	test_loss	test_acc
0	0.641339	0.703125	0.610335	0.787500
1	0.585772	0.734375	0.527920	0.800000
2	0.495888	0.781250	0.483180	0.812500
3	0.502525	0.796875	0.461965	0.800000
4	0.475125	0.781250	0.445799	0.812500
5	0.461472	0.828125	0.441773	0.812500
6	0.557910	0.750000	0.437285	0.812500
7	0.512475	0.812500	0.437169	0.812500
8	0.486125	0.750000	0.434963	0.812500
9	0.371144	0.828125	0.429691	0.800000
10	0.421444	0.796875	0.430277	0.800000
11	0.517920	0.750000	0.427378	0.800000
12	0.433781	0.859375	0.426672	0.800000
13	0.536063	0.718750	0.428528	0.800000
14	0.305211	0.906250	0.430076	0.812500
15	0.497117	0.718750	0.429134	0.812500
16	0.536379	0.781250	0.424443	0.800000
17	0.493338	0.687500	0.427390	0.800000
18	0.519340	0.718750	0.428376	0.800000
19	0.518363	0.796875	0.429988	0.800000
20	0.490356	0.781250	0.434095	0.812500
21	0.421798	0.796875	0.428190	0.800000
22	0.466460	0.812500	0.427853	0.800000
23	0.601577	0.750000	0.428290	0.812500
24	0.533306	0.750000	0.429177	0.812500
25	0.472683	0.812500	0.429714	0.812500
26	0.426500	0.812500	0.425646	0.812500
27	0.441756	0.765625	0.426978	0.812500
28	0.478659	0.796875	0.430846	0.812500
29	0.352907	0.890625	0.432091	0.812500
30	0.444903	0.812500	0.433402	0.812500
31	0.491737	0.765625	0.433395	0.812500
32	0.431333	0.812500	0.433868	0.825000
33	0.575514	0.750000	0.436371	0.825000
34	0.520001	0.750000	0.435497	0.825000
35	0.533456	0.781250	0.437716	0.825000
36	0.428104	0.812500	0.439202	0.825000
37	0.438179	0.781250	0.438941	0.825000
38	0.377831	0.812500	0.438297	0.825000
39	0.337094	0.875000	0.438225	0.825000
40	0.532579	0.765625	0.440132	0.825000
41	0.428536	0.765625	0.439098	0.825000
42	0.440534	0.781250	0.438078	0.825000
43	0.407479	0.781250	0.438981	0.825000
44	0.312086	0.921875	0.438214	0.825000
45	0.418603	0.812500	0.439550	0.825000
46	0.417005	0.812500	0.439713	0.825000
47	0.453404	0.812500	0.438511	0.825000
48	0.392838	0.812500	0.438747	0.825000
49	0.381503	0.843750	0.439739	0.825000
50	0.493363	0.750000	0.438919	0.825000
51	0.527541	0.781250	0.438773	0.825000
52	0.503420	0.734375	0.438549	0.825000
53	0.423374	0.796875	0.439796	0.825000
54	0.505379	0.781250	0.439158	0.825000
55	0.390821	0.828125	0.438132	0.825000
56	0.346664	0.843750	0.438959	0.825000
57	0.406791	0.843750	0.439683	0.825000
58	0.385914	0.781250	0.439812	0.825000
59	0.471537	0.828125	0.440059	0.825000
Best:0.825000
Aver:0.815208
