epoch	train_loss	train_acc	test_loss	test_acc
0	0.406991	0.859375	0.484503	0.800000
1	0.324951	0.828125	0.483936	0.825000
2	0.349514	0.875000	0.484081	0.825000
3	0.498700	0.796875	0.485578	0.825000
4	0.296615	0.906250	0.485956	0.812500
5	0.452041	0.796875	0.487150	0.825000
6	0.429655	0.796875	0.488205	0.825000
7	0.413257	0.859375	0.489787	0.825000
8	0.341467	0.921875	0.490143	0.825000
9	0.373266	0.859375	0.490560	0.825000
10	0.359838	0.890625	0.493582	0.825000
11	0.321179	0.859375	0.495798	0.825000
12	0.423258	0.828125	0.497008	0.825000
13	0.381160	0.859375	0.500331	0.825000
14	0.450452	0.765625	0.501317	0.812500
15	0.377964	0.875000	0.501499	0.825000
16	0.333902	0.875000	0.504115	0.825000
17	0.316332	0.921875	0.506763	0.825000
18	0.424521	0.843750	0.507365	0.825000
19	0.275067	0.890625	0.508383	0.812500
20	0.385709	0.859375	0.511014	0.800000
21	0.295502	0.921875	0.511115	0.800000
22	0.307265	0.890625	0.511147	0.800000
23	0.303030	0.875000	0.511370	0.800000
24	0.505121	0.765625	0.511704	0.800000
25	0.314048	0.875000	0.511725	0.800000
26	0.334367	0.921875	0.512048	0.800000
27	0.382032	0.875000	0.513755	0.800000
28	0.226813	0.921875	0.514325	0.800000
29	0.292129	0.906250	0.515899	0.800000
30	0.382924	0.890625	0.519004	0.800000
31	0.396705	0.843750	0.518591	0.800000
32	0.282620	0.890625	0.519896	0.800000
33	0.432907	0.812500	0.521233	0.800000
34	0.442870	0.843750	0.521685	0.787500
35	0.318246	0.875000	0.522484	0.787500
36	0.249795	0.890625	0.522175	0.787500
37	0.275706	0.906250	0.523148	0.787500
38	0.354799	0.875000	0.524158	0.787500
39	0.420663	0.828125	0.523986	0.787500
40	0.284836	0.875000	0.523413	0.787500
41	0.222502	0.937500	0.523801	0.787500
42	0.408105	0.781250	0.525135	0.787500
43	0.183080	0.921875	0.525346	0.787500
44	0.429142	0.812500	0.525450	0.787500
45	0.234132	0.921875	0.525571	0.787500
46	0.262680	0.921875	0.525597	0.787500
47	0.357261	0.875000	0.526174	0.787500
48	0.356744	0.890625	0.526424	0.787500
49	0.184127	0.937500	0.526617	0.787500
50	0.277355	0.921875	0.527025	0.787500
51	0.366457	0.859375	0.527078	0.787500
52	0.247497	0.875000	0.526975	0.787500
53	0.368030	0.859375	0.527209	0.787500
54	0.315876	0.875000	0.526955	0.787500
55	0.199717	0.953125	0.527020	0.787500
56	0.322967	0.890625	0.527225	0.787500
57	0.296113	0.875000	0.527201	0.787500
58	0.373793	0.875000	0.527300	0.787500
59	0.354742	0.875000	0.527226	0.787500
Best:0.825000
Aver:0.801875
