epoch	train_loss	train_acc	test_loss	test_acc
0	0.344344	0.875000	0.507504	0.812500
1	0.422741	0.843750	0.479172	0.800000
2	0.562307	0.796875	0.466354	0.812500
3	0.408697	0.828125	0.457461	0.812500
4	0.451129	0.781250	0.452465	0.825000
5	0.469913	0.812500	0.444753	0.825000
6	0.368829	0.828125	0.445119	0.837500
7	0.364717	0.890625	0.443400	0.837500
8	0.346417	0.875000	0.444473	0.837500
9	0.374322	0.859375	0.443858	0.837500
10	0.412815	0.812500	0.448438	0.850000
11	0.353987	0.859375	0.446056	0.850000
12	0.378684	0.875000	0.444181	0.837500
13	0.424005	0.828125	0.445632	0.837500
14	0.314610	0.890625	0.448531	0.850000
15	0.419718	0.781250	0.449090	0.837500
16	0.268781	0.906250	0.450654	0.850000
17	0.416199	0.859375	0.449410	0.837500
18	0.279441	0.875000	0.447932	0.837500
19	0.321477	0.859375	0.447472	0.837500
20	0.319007	0.859375	0.446231	0.837500
21	0.410436	0.843750	0.442599	0.837500
22	0.346484	0.875000	0.437811	0.837500
23	0.346035	0.828125	0.437117	0.837500
24	0.321004	0.875000	0.435356	0.837500
25	0.307477	0.890625	0.435033	0.837500
26	0.492033	0.781250	0.434944	0.837500
27	0.285907	0.890625	0.431259	0.837500
28	0.309443	0.875000	0.431881	0.837500
29	0.261207	0.890625	0.430365	0.837500
30	0.398737	0.859375	0.430506	0.837500
31	0.279996	0.859375	0.429521	0.837500
32	0.306285	0.906250	0.427847	0.837500
33	0.401509	0.812500	0.429010	0.837500
34	0.385259	0.859375	0.428736	0.837500
35	0.325612	0.843750	0.429838	0.837500
36	0.218930	0.921875	0.429814	0.837500
37	0.470564	0.796875	0.429414	0.837500
38	0.304938	0.890625	0.427765	0.837500
39	0.272427	0.890625	0.426766	0.837500
40	0.288220	0.890625	0.427056	0.837500
41	0.346088	0.890625	0.427824	0.837500
42	0.338609	0.859375	0.427094	0.837500
43	0.417139	0.796875	0.426183	0.837500
44	0.199102	0.921875	0.427067	0.837500
45	0.279067	0.906250	0.427290	0.837500
46	0.291630	0.890625	0.426656	0.837500
47	0.391152	0.843750	0.426852	0.837500
48	0.258794	0.921875	0.427876	0.837500
49	0.330534	0.890625	0.427508	0.837500
50	0.274076	0.890625	0.427301	0.837500
51	0.310068	0.890625	0.427300	0.837500
52	0.200910	0.953125	0.427543	0.837500
53	0.259107	0.906250	0.427235	0.837500
54	0.239068	0.921875	0.427084	0.837500
55	0.290729	0.875000	0.426780	0.837500
56	0.386399	0.843750	0.427050	0.837500
57	0.332786	0.890625	0.427342	0.837500
58	0.346891	0.859375	0.427809	0.837500
59	0.411210	0.781250	0.427759	0.837500
Best:0.850000
Aver:0.836042
