0	0.512500
1	0.500000
2	0.512500
3	0.500000
4	0.512500
5	0.512500
6	0.512500
7	0.475000
8	0.500000
9	0.487500
10	0.537500
11	0.550000
12	0.462500
13	0.500000
14	0.525000
15	0.487500
16	0.525000
17	0.512500
18	0.512500
19	0.500000
20	0.512500
21	0.512500
22	0.512500
23	0.525000
24	0.575000
25	0.550000
26	0.537500
27	0.537500
28	0.550000
29	0.525000
30	0.575000
31	0.625000
32	0.562500
33	0.562500
34	0.575000
35	0.550000
36	0.525000
37	0.512500
38	0.600000
39	0.487500
Best: 0.625
Aver: 0.5262500047683716
