epoch	train_loss	train_acc	test_loss	test_acc
0	0.482408	0.765625	0.407343	0.837500
1	0.430613	0.812500	0.388587	0.837500
2	0.501857	0.718750	0.378509	0.837500
3	0.481106	0.734375	0.372109	0.850000
4	0.399030	0.890625	0.365661	0.850000
5	0.291666	0.953125	0.362573	0.850000
6	0.483312	0.765625	0.358531	0.850000
7	0.406941	0.812500	0.355473	0.850000
8	0.379685	0.875000	0.351753	0.850000
9	0.345972	0.875000	0.351272	0.850000
10	0.318757	0.937500	0.349813	0.862500
11	0.381802	0.843750	0.347848	0.862500
12	0.393300	0.828125	0.345119	0.875000
13	0.413692	0.828125	0.343274	0.875000
14	0.315017	0.859375	0.343362	0.875000
15	0.278078	0.875000	0.344314	0.875000
16	0.349993	0.843750	0.345968	0.875000
17	0.294405	0.890625	0.348848	0.875000
18	0.401856	0.843750	0.354956	0.862500
19	0.328138	0.843750	0.350556	0.875000
20	0.398583	0.843750	0.350717	0.875000
21	0.228364	0.937500	0.353804	0.862500
22	0.350515	0.875000	0.355223	0.862500
23	0.296606	0.906250	0.354073	0.875000
24	0.433531	0.828125	0.353374	0.875000
25	0.244156	0.890625	0.352668	0.875000
26	0.227788	0.921875	0.354018	0.875000
27	0.335434	0.859375	0.355753	0.875000
28	0.376067	0.875000	0.355525	0.875000
29	0.287799	0.921875	0.354752	0.875000
30	0.337245	0.859375	0.356105	0.875000
31	0.373717	0.859375	0.353693	0.875000
32	0.360646	0.843750	0.354485	0.875000
33	0.332233	0.875000	0.355288	0.875000
34	0.314418	0.875000	0.353948	0.875000
35	0.312199	0.906250	0.355310	0.862500
36	0.237008	0.937500	0.356013	0.862500
37	0.369484	0.859375	0.356002	0.875000
38	0.321993	0.859375	0.356865	0.862500
39	0.351241	0.843750	0.357443	0.862500
40	0.279356	0.859375	0.358327	0.875000
41	0.374952	0.859375	0.359195	0.862500
42	0.354225	0.890625	0.359949	0.862500
43	0.252736	0.906250	0.359324	0.862500
44	0.250210	0.890625	0.359582	0.862500
45	0.313764	0.859375	0.359640	0.862500
46	0.303549	0.875000	0.360699	0.862500
47	0.259629	0.890625	0.358709	0.862500
48	0.263129	0.906250	0.357622	0.862500
49	0.203207	0.953125	0.357986	0.862500
50	0.388050	0.875000	0.358714	0.862500
51	0.234121	0.937500	0.359485	0.862500
52	0.253277	0.921875	0.359175	0.862500
53	0.219741	0.921875	0.358425	0.862500
54	0.357591	0.875000	0.357916	0.862500
55	0.274634	0.906250	0.357336	0.875000
56	0.266932	0.921875	0.358405	0.862500
57	0.342003	0.859375	0.358130	0.862500
58	0.292304	0.875000	0.358123	0.862500
59	0.302031	0.859375	0.358361	0.862500
Best:0.875000
Aver:0.864583
