0	0.487500
1	0.487500
2	0.487500
3	0.525000
4	0.500000
5	0.525000
6	0.487500
7	0.512500
8	0.525000
9	0.500000
10	0.512500
11	0.512500
12	0.550000
13	0.537500
14	0.562500
15	0.562500
16	0.587500
17	0.612500
18	0.637500
19	0.662500
20	0.625000
21	0.612500
22	0.637500
23	0.662500
24	0.637500
25	0.612500
26	0.675000
27	0.637500
28	0.687500
29	0.662500
30	0.700000
31	0.700000
32	0.700000
33	0.712500
34	0.700000
35	0.675000
36	0.662500
37	0.687500
38	0.700000
39	0.675000
Best: 0.7125000357627869
Aver: 0.6034375071525574
