epoch	train_loss	train_acc	test_loss	test_acc
0	0.781083	0.656250	0.915044	0.612500
1	0.899213	0.515625	0.804672	0.650000
2	0.684918	0.578125	0.738515	0.650000
3	0.635287	0.640625	0.695937	0.650000
4	0.768603	0.609375	0.665509	0.650000
5	0.689513	0.578125	0.638200	0.650000
6	0.667007	0.625000	0.622344	0.650000
7	0.571476	0.703125	0.605147	0.637500
8	0.589724	0.687500	0.596300	0.625000
9	0.574272	0.671875	0.588658	0.637500
10	0.631361	0.671875	0.583778	0.637500
11	0.656162	0.671875	0.574491	0.637500
12	0.578843	0.718750	0.572752	0.662500
13	0.611389	0.687500	0.570933	0.662500
14	0.530595	0.703125	0.568735	0.662500
15	0.538713	0.734375	0.565915	0.662500
16	0.566713	0.718750	0.566099	0.675000
17	0.499923	0.765625	0.565781	0.675000
18	0.544667	0.796875	0.564702	0.687500
19	0.575551	0.687500	0.563309	0.700000
20	0.568561	0.656250	0.556972	0.712500
21	0.502359	0.750000	0.557369	0.737500
22	0.540516	0.687500	0.555883	0.737500
23	0.516561	0.718750	0.552446	0.737500
24	0.602547	0.656250	0.550404	0.725000
25	0.686157	0.625000	0.546231	0.712500
26	0.486305	0.781250	0.549062	0.712500
27	0.574908	0.671875	0.549287	0.725000
28	0.562547	0.656250	0.547613	0.700000
29	0.474235	0.796875	0.549150	0.700000
30	0.482778	0.781250	0.548522	0.700000
31	0.558757	0.656250	0.548089	0.700000
32	0.566247	0.734375	0.546754	0.700000
33	0.472974	0.750000	0.547894	0.700000
34	0.499941	0.734375	0.547982	0.700000
35	0.475352	0.765625	0.546807	0.687500
36	0.563060	0.734375	0.545940	0.675000
37	0.575117	0.671875	0.545864	0.687500
38	0.456386	0.812500	0.546625	0.675000
39	0.473879	0.750000	0.547240	0.687500
40	0.478171	0.812500	0.545980	0.675000
41	0.483897	0.796875	0.545943	0.675000
42	0.421660	0.828125	0.545232	0.675000
43	0.546027	0.718750	0.545713	0.675000
44	0.500350	0.734375	0.545570	0.675000
45	0.479165	0.781250	0.544554	0.675000
46	0.523255	0.781250	0.544858	0.675000
47	0.523864	0.765625	0.545749	0.675000
48	0.388950	0.875000	0.545649	0.675000
49	0.503460	0.656250	0.545085	0.675000
50	0.568381	0.703125	0.546208	0.675000
51	0.594978	0.656250	0.546405	0.675000
52	0.556290	0.656250	0.546518	0.675000
53	0.564940	0.640625	0.546137	0.675000
54	0.504810	0.750000	0.545412	0.675000
55	0.485654	0.781250	0.545857	0.675000
56	0.376427	0.828125	0.546025	0.675000
57	0.418949	0.828125	0.545401	0.675000
58	0.494997	0.765625	0.545296	0.675000
59	0.491021	0.703125	0.545417	0.675000
Best:0.737500
Aver:0.678125
