epoch	train_loss	train_acc	test_loss	test_acc
0	0.549348	0.781250	0.717881	0.637500
1	0.499128	0.765625	0.667024	0.687500
2	0.545255	0.718750	0.613001	0.725000
3	0.601740	0.687500	0.582772	0.712500
4	0.524880	0.734375	0.556619	0.712500
5	0.374308	0.828125	0.551091	0.725000
6	0.426518	0.781250	0.538374	0.725000
7	0.367224	0.875000	0.534016	0.737500
8	0.484191	0.796875	0.529968	0.737500
9	0.512397	0.765625	0.527434	0.737500
10	0.446967	0.796875	0.516498	0.737500
11	0.514736	0.781250	0.513315	0.750000
12	0.502349	0.703125	0.506813	0.775000
13	0.527766	0.734375	0.505942	0.775000
14	0.327299	0.843750	0.498787	0.762500
15	0.404816	0.812500	0.498109	0.762500
16	0.454057	0.765625	0.502451	0.775000
17	0.409926	0.796875	0.498487	0.775000
18	0.436745	0.812500	0.498659	0.775000
19	0.415459	0.796875	0.495011	0.775000
20	0.367763	0.812500	0.493109	0.775000
21	0.435248	0.812500	0.489689	0.762500
22	0.563049	0.656250	0.487733	0.762500
23	0.454603	0.718750	0.487601	0.775000
24	0.463993	0.796875	0.488824	0.775000
25	0.560258	0.718750	0.482421	0.762500
26	0.360609	0.859375	0.485698	0.775000
27	0.352792	0.843750	0.484916	0.775000
28	0.335732	0.875000	0.485190	0.775000
29	0.378073	0.843750	0.487082	0.775000
30	0.381422	0.859375	0.483161	0.775000
31	0.391179	0.828125	0.481325	0.775000
32	0.367477	0.812500	0.481354	0.775000
33	0.474308	0.781250	0.486730	0.775000
34	0.450726	0.734375	0.483995	0.775000
35	0.309366	0.875000	0.485395	0.775000
36	0.322213	0.843750	0.484676	0.775000
37	0.383325	0.812500	0.483541	0.775000
38	0.392809	0.859375	0.482593	0.775000
39	0.344395	0.828125	0.482088	0.775000
40	0.377145	0.859375	0.482224	0.775000
41	0.424168	0.750000	0.482675	0.775000
42	0.353002	0.890625	0.485796	0.775000
43	0.350976	0.843750	0.482030	0.775000
44	0.413932	0.796875	0.482615	0.775000
45	0.391048	0.828125	0.482539	0.775000
46	0.369594	0.859375	0.481902	0.775000
47	0.464059	0.781250	0.484909	0.775000
48	0.355919	0.828125	0.483756	0.775000
49	0.379591	0.859375	0.483954	0.775000
50	0.373947	0.859375	0.482951	0.775000
51	0.374715	0.859375	0.482366	0.775000
52	0.313095	0.875000	0.481889	0.775000
53	0.361818	0.828125	0.481374	0.775000
54	0.371593	0.828125	0.481076	0.775000
55	0.357869	0.859375	0.482602	0.775000
56	0.300162	0.859375	0.481105	0.775000
57	0.285337	0.906250	0.482535	0.775000
58	0.431773	0.781250	0.484611	0.775000
59	0.349864	0.843750	0.482151	0.775000
Best:0.775000
Aver:0.762708
