epoch	train_loss	train_acc	test_loss	test_acc
0	0.382016	0.828125	0.617860	0.750000
1	0.433676	0.796875	0.528900	0.762500
2	0.308385	0.890625	0.468938	0.787500
3	0.491151	0.750000	0.445181	0.787500
4	0.285413	0.890625	0.432118	0.775000
5	0.290675	0.875000	0.426054	0.775000
6	0.330705	0.875000	0.413881	0.787500
7	0.264513	0.859375	0.411733	0.800000
8	0.312727	0.843750	0.411075	0.812500
9	0.356413	0.875000	0.406404	0.812500
10	0.291753	0.843750	0.410135	0.812500
11	0.381886	0.828125	0.405153	0.812500
12	0.385282	0.843750	0.404678	0.812500
13	0.299184	0.890625	0.405960	0.812500
14	0.285084	0.906250	0.411735	0.812500
15	0.341424	0.859375	0.414235	0.812500
16	0.323968	0.859375	0.416569	0.812500
17	0.288340	0.875000	0.417929	0.812500
18	0.275832	0.921875	0.413392	0.812500
19	0.345776	0.828125	0.411218	0.825000
20	0.200475	0.921875	0.413682	0.825000
21	0.230395	0.906250	0.411203	0.837500
22	0.276219	0.890625	0.411021	0.837500
23	0.190453	0.921875	0.406599	0.825000
24	0.278699	0.890625	0.412088	0.825000
25	0.238720	0.937500	0.412794	0.825000
26	0.326644	0.828125	0.416692	0.837500
27	0.247664	0.890625	0.420343	0.837500
28	0.331085	0.859375	0.424296	0.837500
29	0.250811	0.890625	0.424015	0.837500
30	0.290050	0.890625	0.422911	0.837500
31	0.286986	0.890625	0.420474	0.837500
32	0.299446	0.890625	0.420676	0.837500
33	0.160710	0.953125	0.422568	0.837500
34	0.256900	0.890625	0.423129	0.837500
35	0.252889	0.906250	0.422371	0.837500
36	0.240510	0.859375	0.423587	0.837500
37	0.278125	0.906250	0.422928	0.837500
38	0.214718	0.921875	0.423297	0.837500
39	0.277282	0.906250	0.425378	0.837500
40	0.142442	0.953125	0.426204	0.837500
41	0.172988	0.953125	0.427656	0.837500
42	0.265041	0.890625	0.427401	0.837500
43	0.266364	0.890625	0.427754	0.837500
44	0.276636	0.890625	0.428088	0.837500
45	0.240243	0.890625	0.428296	0.837500
46	0.270635	0.875000	0.427522	0.837500
47	0.184537	0.937500	0.428161	0.837500
48	0.230991	0.921875	0.428277	0.837500
49	0.145275	0.984375	0.428831	0.837500
50	0.180710	0.968750	0.429677	0.837500
51	0.181405	0.921875	0.428981	0.837500
52	0.288132	0.890625	0.428704	0.837500
53	0.206762	0.937500	0.429357	0.837500
54	0.194515	0.921875	0.429216	0.837500
55	0.219588	0.890625	0.429953	0.837500
56	0.151137	0.953125	0.429692	0.837500
57	0.242048	0.890625	0.428886	0.837500
58	0.268578	0.890625	0.429363	0.837500
59	0.195174	0.921875	0.428705	0.837500
Best:0.837500
Aver:0.823958
