epoch	train_loss	train_acc	test_loss	test_acc
0	0.594074	0.703125	0.486792	0.775000
1	0.568247	0.781250	0.493198	0.750000
2	0.567342	0.671875	0.496056	0.750000
3	0.592569	0.671875	0.494478	0.725000
4	0.578098	0.718750	0.488192	0.737500
5	0.712096	0.609375	0.484682	0.737500
6	0.553725	0.765625	0.479157	0.737500
7	0.514844	0.781250	0.476727	0.737500
8	0.556888	0.703125	0.473624	0.762500
9	0.500315	0.765625	0.473172	0.762500
10	0.590429	0.718750	0.471428	0.762500
11	0.653040	0.671875	0.468699	0.775000
12	0.502371	0.734375	0.468709	0.762500
13	0.601270	0.625000	0.467026	0.762500
14	0.400735	0.812500	0.465180	0.762500
15	0.422971	0.781250	0.466208	0.775000
16	0.520762	0.750000	0.470391	0.775000
17	0.477642	0.781250	0.463759	0.787500
18	0.461330	0.781250	0.464196	0.800000
19	0.532103	0.750000	0.460575	0.787500
20	0.476012	0.812500	0.459107	0.787500
21	0.547369	0.718750	0.461520	0.800000
22	0.513579	0.781250	0.459514	0.800000
23	0.481761	0.750000	0.459771	0.800000
24	0.522161	0.750000	0.461005	0.800000
25	0.517526	0.734375	0.463018	0.800000
26	0.516117	0.718750	0.459231	0.800000
27	0.534762	0.750000	0.456564	0.787500
28	0.725894	0.578125	0.456624	0.800000
29	0.558106	0.703125	0.455232	0.800000
30	0.591137	0.687500	0.454821	0.812500
31	0.500172	0.796875	0.455380	0.800000
32	0.573591	0.734375	0.455748	0.800000
33	0.457188	0.765625	0.455571	0.800000
34	0.398543	0.812500	0.451233	0.812500
35	0.494630	0.750000	0.450740	0.812500
36	0.562785	0.703125	0.453869	0.800000
37	0.475068	0.781250	0.451631	0.812500
38	0.588952	0.687500	0.451050	0.812500
39	0.441944	0.828125	0.449318	0.812500
40	0.436262	0.812500	0.448661	0.800000
41	0.492566	0.765625	0.447360	0.800000
42	0.466222	0.765625	0.448350	0.800000
43	0.398002	0.843750	0.448777	0.800000
44	0.406303	0.812500	0.448309	0.800000
45	0.535567	0.750000	0.449695	0.800000
46	0.529423	0.671875	0.450490	0.812500
47	0.463602	0.828125	0.449990	0.812500
48	0.441485	0.812500	0.449393	0.812500
49	0.443143	0.796875	0.449226	0.800000
50	0.480011	0.812500	0.449892	0.812500
51	0.419545	0.781250	0.447208	0.800000
52	0.428709	0.781250	0.448272	0.800000
53	0.477103	0.750000	0.448898	0.812500
54	0.372678	0.859375	0.448164	0.800000
55	0.449965	0.828125	0.447470	0.800000
56	0.532689	0.734375	0.446877	0.800000
57	0.427467	0.781250	0.446991	0.800000
58	0.558914	0.703125	0.447880	0.800000
59	0.525583	0.718750	0.446392	0.800000
Best:0.812500
Aver:0.788958
