0	0.550000
1	0.512500
2	0.512500
3	0.525000
4	0.525000
5	0.500000
6	0.487500
7	0.487500
8	0.500000
9	0.487500
10	0.487500
11	0.462500
12	0.525000
13	0.500000
14	0.512500
15	0.550000
16	0.600000
17	0.637500
18	0.662500
19	0.637500
20	0.600000
21	0.637500
22	0.675000
23	0.687500
24	0.700000
25	0.700000
26	0.762500
27	0.750000
28	0.762500
29	0.800000
30	0.762500
31	0.750000
32	0.750000
33	0.775000
34	0.750000
35	0.750000
36	0.762500
37	0.787500
38	0.775000
39	0.787500
Best: 0.800000011920929
Aver: 0.6346875064074993
