0	0.500000
1	0.537500
2	0.500000
3	0.525000
4	0.487500
5	0.500000
6	0.487500
7	0.537500
8	0.562500
9	0.500000
10	0.562500
11	0.600000
12	0.587500
13	0.575000
14	0.600000
15	0.650000
16	0.612500
17	0.700000
18	0.687500
19	0.625000
20	0.637500
21	0.675000
22	0.662500
23	0.700000
24	0.700000
25	0.687500
26	0.700000
27	0.700000
28	0.712500
29	0.700000
30	0.750000
31	0.725000
32	0.712500
33	0.712500
34	0.750000
35	0.662500
36	0.687500
37	0.725000
38	0.700000
39	0.662500
Best: 0.75
Aver: 0.63250000923872
