0	0.600000
1	0.562500
2	0.600000
3	0.600000
4	0.600000
5	0.650000
6	0.700000
7	0.737500
8	0.750000
9	0.750000
10	0.787500
11	0.775000
12	0.800000
13	0.750000
14	0.800000
15	0.787500
16	0.762500
17	0.762500
18	0.775000
19	0.812500
20	0.775000
21	0.762500
22	0.812500
23	0.812500
24	0.775000
25	0.812500
26	0.725000
27	0.800000
28	0.800000
29	0.787500
30	0.812500
31	0.800000
32	0.775000
33	0.775000
34	0.775000
35	0.800000
36	0.762500
37	0.800000
38	0.812500
39	0.787500
Best: 0.8125
Aver: 0.7531250134110451
