epoch	train_loss	train_acc	test_loss	test_acc
0	0.867524	0.562500	1.143201	0.512500
1	0.743469	0.609375	0.990769	0.475000
2	0.861128	0.500000	0.897455	0.512500
3	0.744955	0.562500	0.829086	0.475000
4	0.749592	0.578125	0.786184	0.525000
5	0.682936	0.625000	0.752165	0.550000
6	0.642931	0.640625	0.728178	0.587500
7	0.663168	0.656250	0.712427	0.612500
8	0.675172	0.593750	0.701952	0.600000
9	0.578560	0.703125	0.691640	0.612500
10	0.610716	0.640625	0.683688	0.600000
11	0.692062	0.609375	0.680859	0.587500
12	0.607283	0.640625	0.673044	0.600000
13	0.651492	0.640625	0.669951	0.600000
14	0.636767	0.625000	0.664841	0.612500
15	0.675489	0.578125	0.660531	0.612500
16	0.571710	0.671875	0.657998	0.600000
17	0.545224	0.703125	0.654920	0.600000
18	0.721433	0.593750	0.651921	0.600000
19	0.565860	0.703125	0.649154	0.600000
20	0.556062	0.703125	0.647778	0.650000
21	0.584500	0.640625	0.646755	0.637500
22	0.562972	0.718750	0.645178	0.637500
23	0.551759	0.687500	0.643509	0.637500
24	0.645762	0.593750	0.640895	0.650000
25	0.508020	0.734375	0.638033	0.650000
26	0.629445	0.625000	0.637846	0.650000
27	0.497522	0.734375	0.637428	0.650000
28	0.541708	0.734375	0.637275	0.650000
29	0.513684	0.781250	0.636106	0.637500
30	0.524815	0.734375	0.635197	0.650000
31	0.452860	0.843750	0.634945	0.637500
32	0.516084	0.718750	0.634335	0.637500
33	0.531476	0.718750	0.634540	0.637500
34	0.523673	0.734375	0.633818	0.637500
35	0.448619	0.781250	0.632695	0.650000
36	0.526562	0.765625	0.631994	0.650000
37	0.594440	0.703125	0.631594	0.650000
38	0.487705	0.765625	0.630808	0.650000
39	0.557125	0.687500	0.630642	0.650000
40	0.484098	0.718750	0.630789	0.650000
41	0.621561	0.640625	0.630604	0.650000
42	0.518635	0.734375	0.630293	0.650000
43	0.675717	0.625000	0.630046	0.650000
44	0.424613	0.812500	0.630414	0.662500
45	0.512750	0.781250	0.630580	0.650000
46	0.512679	0.734375	0.630541	0.650000
47	0.480064	0.796875	0.630409	0.650000
48	0.499585	0.812500	0.631062	0.650000
49	0.594914	0.625000	0.630693	0.650000
50	0.571539	0.671875	0.630374	0.650000
51	0.536377	0.734375	0.630676	0.650000
52	0.485482	0.765625	0.630246	0.650000
53	0.551231	0.734375	0.630491	0.650000
54	0.557036	0.687500	0.630335	0.650000
55	0.544800	0.671875	0.630495	0.650000
56	0.529905	0.781250	0.630096	0.650000
57	0.508486	0.734375	0.630208	0.650000
58	0.489022	0.796875	0.629984	0.650000
59	0.621450	0.671875	0.629911	0.662500
Best:0.662500
Aver:0.623333
