0	0.500000
1	0.512500
2	0.512500
3	0.537500
4	0.612500
5	0.575000
6	0.625000
7	0.637500
8	0.637500
9	0.650000
10	0.637500
11	0.612500
12	0.625000
13	0.637500
14	0.637500
15	0.737500
16	0.662500
17	0.687500
18	0.712500
19	0.650000
20	0.737500
21	0.700000
22	0.750000
23	0.775000
24	0.750000
25	0.750000
26	0.700000
27	0.737500
28	0.750000
29	0.787500
30	0.725000
31	0.737500
32	0.687500
33	0.675000
34	0.775000
35	0.712500
36	0.775000
37	0.687500
38	0.775000
39	0.787500
Best: 0.7875000238418579
Aver: 0.67937500923872
