0	0.525000
1	0.462500
2	0.525000
3	0.512500
4	0.487500
5	0.475000
6	0.500000
7	0.487500
8	0.487500
9	0.500000
10	0.537500
11	0.562500
12	0.550000
13	0.575000
14	0.562500
15	0.562500
16	0.625000
17	0.650000
18	0.700000
19	0.637500
20	0.587500
21	0.687500
22	0.650000
23	0.650000
24	0.650000
25	0.650000
26	0.637500
27	0.662500
28	0.700000
29	0.687500
30	0.637500
31	0.712500
32	0.687500
33	0.675000
34	0.650000
35	0.750000
36	0.675000
37	0.650000
38	0.712500
39	0.712500
Best: 0.75
Aver: 0.6087500125169754
