epoch	train_loss	train_acc	test_loss	test_acc
0	0.852428	0.609375	0.833669	0.637500
1	0.690676	0.640625	0.677132	0.762500
2	0.707834	0.625000	0.611645	0.787500
3	0.781326	0.625000	0.582720	0.775000
4	0.716060	0.640625	0.563512	0.750000
5	0.625826	0.734375	0.553576	0.762500
6	0.656766	0.718750	0.546435	0.762500
7	0.599040	0.703125	0.540417	0.762500
8	0.670106	0.578125	0.535325	0.775000
9	0.467427	0.796875	0.532049	0.775000
10	0.648724	0.703125	0.529969	0.750000
11	0.590023	0.687500	0.529489	0.750000
12	0.590934	0.671875	0.528106	0.762500
13	0.613837	0.734375	0.528122	0.762500
14	0.662901	0.687500	0.527705	0.762500
15	0.600580	0.718750	0.526571	0.762500
16	0.671897	0.703125	0.526343	0.762500
17	0.547128	0.718750	0.525749	0.762500
18	0.508562	0.750000	0.525338	0.775000
19	0.663121	0.656250	0.525284	0.775000
20	0.561047	0.734375	0.525796	0.775000
21	0.612443	0.703125	0.526627	0.775000
22	0.570985	0.703125	0.527171	0.775000
23	0.682276	0.609375	0.528165	0.775000
24	0.590815	0.703125	0.528435	0.775000
25	0.517700	0.703125	0.528469	0.775000
26	0.588171	0.734375	0.528869	0.775000
27	0.588135	0.703125	0.529341	0.775000
28	0.564223	0.718750	0.529775	0.775000
29	0.601303	0.656250	0.530042	0.775000
30	0.497848	0.781250	0.529871	0.775000
31	0.445276	0.812500	0.529889	0.775000
32	0.583039	0.671875	0.529838	0.775000
33	0.593170	0.718750	0.529559	0.775000
34	0.545909	0.703125	0.529905	0.775000
35	0.584413	0.718750	0.529783	0.775000
36	0.631232	0.718750	0.529470	0.775000
37	0.578265	0.703125	0.529437	0.775000
38	0.576349	0.687500	0.529170	0.775000
39	0.518116	0.734375	0.529497	0.775000
40	0.593356	0.750000	0.530079	0.762500
41	0.464240	0.781250	0.530019	0.775000
42	0.563104	0.703125	0.529790	0.775000
43	0.617152	0.656250	0.529702	0.775000
44	0.507947	0.781250	0.529604	0.775000
45	0.553087	0.765625	0.529379	0.775000
46	0.571263	0.718750	0.529560	0.750000
47	0.578977	0.718750	0.529844	0.750000
48	0.525040	0.812500	0.529578	0.750000
49	0.496896	0.781250	0.529506	0.762500
50	0.484911	0.765625	0.529761	0.750000
51	0.460669	0.828125	0.529567	0.750000
52	0.522584	0.765625	0.529379	0.750000
53	0.546470	0.781250	0.529313	0.750000
54	0.493498	0.734375	0.529249	0.775000
55	0.575114	0.640625	0.529272	0.762500
56	0.564804	0.718750	0.529174	0.762500
57	0.540450	0.765625	0.529378	0.750000
58	0.635333	0.625000	0.529494	0.750000
59	0.614908	0.671875	0.529652	0.750000
Best:0.787500
Aver:0.764583
