0	0.512500
1	0.537500
2	0.600000
3	0.575000
4	0.575000
5	0.562500
6	0.600000
7	0.612500
8	0.612500
9	0.600000
10	0.562500
11	0.625000
12	0.650000
13	0.625000
14	0.600000
15	0.675000
16	0.637500
17	0.600000
18	0.625000
19	0.637500
20	0.650000
21	0.650000
22	0.637500
23	0.675000
24	0.675000
25	0.675000
26	0.687500
27	0.675000
28	0.687500
29	0.675000
30	0.687500
31	0.687500
32	0.700000
33	0.725000
34	0.687500
35	0.662500
36	0.700000
37	0.725000
38	0.700000
39	0.687500
Best: 0.7250000238418579
Aver: 0.6418750077486038
