epoch	train_loss	train_acc	test_loss	test_acc
0	0.700666	0.625000	0.574363	0.787500
1	0.762024	0.625000	0.555644	0.787500
2	0.639076	0.671875	0.542196	0.800000
3	0.597452	0.687500	0.529078	0.800000
4	0.663752	0.609375	0.517976	0.787500
5	0.451560	0.796875	0.508087	0.800000
6	0.592926	0.656250	0.501554	0.800000
7	0.658350	0.625000	0.494601	0.787500
8	0.602692	0.625000	0.489827	0.787500
9	0.621206	0.593750	0.484977	0.787500
10	0.579264	0.671875	0.481388	0.800000
11	0.583235	0.687500	0.477926	0.800000
12	0.548287	0.671875	0.475907	0.800000
13	0.661884	0.640625	0.471610	0.800000
14	0.520883	0.687500	0.468933	0.800000
15	0.549658	0.718750	0.466776	0.787500
16	0.629175	0.562500	0.464856	0.775000
17	0.412862	0.812500	0.463202	0.775000
18	0.725737	0.625000	0.462356	0.775000
19	0.474628	0.750000	0.461653	0.775000
20	0.484384	0.796875	0.458921	0.787500
21	0.668124	0.578125	0.457626	0.787500
22	0.530439	0.656250	0.456333	0.775000
23	0.540982	0.734375	0.455364	0.787500
24	0.554459	0.671875	0.453874	0.775000
25	0.499986	0.750000	0.453353	0.775000
26	0.584123	0.656250	0.452051	0.775000
27	0.602129	0.671875	0.451033	0.775000
28	0.449752	0.828125	0.451010	0.775000
29	0.578695	0.750000	0.450972	0.775000
30	0.530921	0.734375	0.451159	0.775000
31	0.505231	0.687500	0.450759	0.775000
32	0.521478	0.750000	0.450624	0.775000
33	0.369268	0.828125	0.451099	0.775000
34	0.495915	0.781250	0.450354	0.775000
35	0.463125	0.781250	0.450285	0.775000
36	0.564448	0.734375	0.449994	0.775000
37	0.551101	0.796875	0.449676	0.775000
38	0.505546	0.765625	0.449396	0.775000
39	0.496349	0.734375	0.449176	0.775000
40	0.528927	0.734375	0.448908	0.775000
41	0.496471	0.718750	0.448765	0.775000
42	0.538967	0.734375	0.448232	0.775000
43	0.486757	0.703125	0.448202	0.775000
44	0.579195	0.718750	0.448286	0.775000
45	0.451406	0.765625	0.448373	0.775000
46	0.533388	0.750000	0.448230	0.775000
47	0.478576	0.828125	0.447939	0.775000
48	0.536963	0.718750	0.447888	0.775000
49	0.447430	0.796875	0.447840	0.775000
50	0.559045	0.656250	0.447504	0.775000
51	0.578585	0.687500	0.447513	0.775000
52	0.599596	0.656250	0.447550	0.775000
53	0.495008	0.750000	0.447507	0.775000
54	0.514915	0.687500	0.447565	0.775000
55	0.482474	0.734375	0.447762	0.775000
56	0.538365	0.750000	0.447712	0.775000
57	0.516065	0.765625	0.447816	0.775000
58	0.539050	0.718750	0.447637	0.775000
59	0.443702	0.812500	0.447650	0.775000
Best:0.800000
Aver:0.780833
