0	0.462500
1	0.500000
2	0.512500
3	0.525000
4	0.612500
5	0.700000
6	0.725000
7	0.850000
8	0.875000
9	0.875000
10	0.875000
11	0.875000
12	0.900000
13	0.900000
14	0.900000
15	0.887500
16	0.925000
17	0.925000
18	0.900000
19	0.912500
20	0.912500
21	0.887500
22	0.887500
23	0.912500
24	0.912500
25	0.887500
26	0.912500
27	0.912500
28	0.900000
29	0.900000
30	0.900000
31	0.900000
32	0.912500
33	0.925000
34	0.900000
35	0.900000
36	0.900000
37	0.887500
38	0.887500
39	0.900000
Best: 0.925000011920929
Aver: 0.8418750159442425
